gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Cint_ENSCINT00000017569	La.HG1.3:LARP6	66.0	LARP6	99.0
Tcas_TC008844_001	La.HG1.3:LARP6	66.0	NA	NA
Adig_XM_015895929.1	La.HG1.3:LARP6	66.0	LARP6	63.0
Exapal_XM_021049272.2	La.HG1.3:LARP6	66.0	LARP6	63.0
Morvir_scaffold34.g21.t1	La.HG1.3:LARP6	66.0	LARP6	63.0
Hvul_g31631_1	La.HG1.3:LARP6	66.0	LARP6	63.0
Drer_ENSDART00000004483	La.HG1.3:LARP6	66.0	NA	NA
HoiH23_PlH23_000919-RA	La.HG1.3:LARP6	66.0	NA	NA
Plajan_Pjan_scaffold6684_01	La.HG1.3:LARP6	66.0	LARP6	63.0
Hsap_ENST00000299213	La.HG1.3:LARP6	66.0	LARP6	100.0
Spis_XP_022780407_1	La.HG1.3:LARP6	66.0	LARP6	63.0
Cgig_XM_011414570.3	La.HG1.3:LARP6	66.0	NA	NA
Spur_XM_003726823.3	La.HG1.3:LARP6	66.0	NA	NA
Vmul_sbMO436682	La.HG1.3:LARP6	66.0	LARP6	63.0
Beraby_Baby_sb324141	La.HG1.3:LARP6	66.0	LARP6	63.0
Beraby_Baby_sb324142	La.HG1.3:LARP6	66.0	LARP6	63.0
Cint_ENSCINT00000012825	La.HG1.3:LARP6	66.0	NA	NA
Bolinf_Binf_sb1262888	La.HG1.3:LARP6	66.0	LARP6	63.0
Ocar_g3131	La.HG1.3:LARP6	66.0	LARP6	63.0
TrH2_TrispH2_007991-RA	La.HG1.3:LARP6	66.0	NA	NA
Bolinf_Binf_sb1262889	La.HG1.3:LARP6	66.0	LARP6	63.0
Mmus_ENSMUST00000038407	La.HG1.3:LARP6	66.0	LARP6	100.0
Nvec_v1g240405	La.HG1.3:LARP6	66.0	LARP6	63.0
Lampan_Lpan_C413083_01	La.HG1.3:LARP6	66.0	LARP6	63.0
Bralan_BLAG02001841_1	La.HG1.3:LARP6	66.0	NA	NA
Vmul_sbMO446946	La.HG1.3:LARP6	66.0	LARP6	63.0
Cint_ENSCINT00000033488	La.HG1.3:LARP6	66.0	NA	NA
Plajan_Pjan_scaffold6683_01	La.HG1.3:LARP6	66.0	LARP6	63.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA73288	La.HG1.3:LARP6	66.0	NA	NA
Skow_XM_002741682.2	La.HG1.3:LARP6	66.0	NA	NA
Mlei_ML2954.g3.i1	La.HG1.3:LARP6	66.0	LARP6	63.0
Coemet_Cmet_scaffold21780_01	La.HG1.3:LARP6	66.0	LARP6	63.0
Hhon_g00653.t1	La.HG1.3:LARP6	66.0	NA	NA
Scil_scict003080.1	La.HG1.3:LARP6	66.0	LARP6	66.0
Emue_Em0009g1277a.t1	La.HG1.3:LARP6	66.0	LARP6	66.0
Gracom_Gcom_scaffold14439_01	La.HG1.3:LARP6	66.0	LARP6	66.0
Tetwil_g18347.t1	La.HG1.3:LARP6	66.0	LARP6	66.0
HoiH23_PlH23_006114-RA	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	100.0/100.0
Nvec_v1g99498	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Bralan_BLAG17000205_1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	67.0/67.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA47490	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	75.0/75.0
Cgig_XM_011425232.3	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	61.0/61.0
Nemnom_g3068.t1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Plajan_Pjan_scaffold15788_01	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	81.0/81.0
Coemet_Cmet_scaffold10915_01	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Drer_ENSDART00000155859	La.HG1.4:LARP4/LARP4B	100.0	LARP4	100.0
Dmel_FBtr0073046	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	61.0/61.0
Morvir_scaffold72.g1.t1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Emue_Em0012g995a.t1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Lampan_Lpan_11180_01	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Mmus_ENSMUST00000100206	La.HG1.4:LARP4/LARP4B	100.0	LARP4	100.0
Mlei_ML0244.g5.i1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Aque_Aqu2.1.27836_001	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Cint_ENSCINT00000027883	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Drer_ENSDART00000089506	La.HG1.4:LARP4/LARP4B	100.0	LARP4B	100.0
Plajan_Pjan_scaffold15787_01	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	81.0/81.0
Spur_XM_030974107.1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	81.0/81.0
Exapal_XM_021052673.2	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Hsap_ENST00000316157	La.HG1.4:LARP4/LARP4B	100.0	LARP4B	100.0
Horcal_Hcv1.av93.c1.g611.i2	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Drer_ENSDART00000144419	La.HG1.4:LARP4/LARP4B	100.0	LARP4	100.0
Mmus_ENSMUST00000188211	La.HG1.4:LARP4/LARP4B	100.0	LARP4B	100.0
Plajan_Pjan_scaffold15789_01	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	81.0/81.0
Dgig_XM_028537324.1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	66.0/66.0
Skow_XM_006825140.1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	61.0/61.0
Hsap_ENST00000429001	La.HG1.4:LARP4/LARP4B	100.0	LARP4	100.0
Hhon_g00613.t1	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	100.0/100.0
TrH2_TrispH2_010305-RA	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	100.0/100.0
Tadh_TriadT54234	La.HG1.4:LARP4/LARP4B	100.0	LARP4/LARP4B	100.0/100.0
Morvir_scaffold147.g42.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	82.0/82.0
Spis_XP_022795402_1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Dgig_XM_028544468.1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Scil_scict009220.2	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Mmus_ENSMUST00000048490	La.HG1.5:LARP1/LARP1B	82.0	LARP1B	100.0
Mlei_ML1207.g57.i1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Hhon_g05639.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Hhon_g05638.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Bralan_BLAG06000872_1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	95.0/95.0
Coemet_Cmet_scaffold19868_01	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Plajan_Pjan_scaffold19575_01	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA201110	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	79.0/79.0
Beraby_Baby_sb348713	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
HoiH23_PlH23_005187-RA	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Exapal_XM_021054576.2	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Dmel_FBtr0301180	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	73.0/73.0
Adig_XM_015919264.1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Spur_XM_030981262.1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	73.0/73.0
Spur_XM_030980426.1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	73.0/73.0
Nvec_v1g175092	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Horcal_Hcv1.av93.c7.g125.i1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Drer_ENSDART00000025096	La.HG1.5:LARP1/LARP1B	82.0	NA	NA
Gracom_Gcom_scaffold17533_01	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Hsap_ENST00000518297	La.HG1.5:LARP1/LARP1B	82.0	LARP1	100.0
Skow_XM_006813882.1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	73.0/73.0
Hsap_ENST00000649983	La.HG1.5:LARP1/LARP1B	82.0	LARP1B	100.0
Tadh_TriadT56647	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Drer_ENSDART00000161716	La.HG1.5:LARP1/LARP1B	82.0	LARP1	65.0
Vmul_sbMO421698	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Aque_Aqu2.1.22257_001	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Gracom_Gcom_scaffold17532_01	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Emue_Em0022g196a.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Cgig_XM_011433458.3	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	84.0/84.0
Vmul_Simscaffold16661_01	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
TrH2_TrispH2_007972-RA	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Mmus_ENSMUST00000071487	La.HG1.5:LARP1/LARP1B	82.0	LARP1	100.0
Tcas_TC013624_001	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	73.0/73.0
Tetwil_g12380.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Lampan_Lpan_4970_01	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	98.0/98.0
Hvul_g6399_1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	82.0/82.0
Nemnom_g1715.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	82.0/82.0
Nemnom_g15379.t1	La.HG1.5:LARP1/LARP1B	82.0	LARP1/LARP1B	82.0/82.0
Cint_ENSCINT00000031415	La.HG1.6:like:LARP6	1.0	NA	NA
Scil_scict019657.1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Morvir_scaffold30.g31.t1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Nemnom_g4001.t1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Nvec_NVE26072	LSM.HG1.0:NAA38	100.0	NAA38	97.0
Aque_Aqu2.1.36202_001	LSM.HG1.0:NAA38	100.0	NAA38	95.0
Tcas_TC008128_001	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Horcal_Hcv1.av93.c2.g726.i1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Mmus_ENSMUST00000144531	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Hhon_g05065.t1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Hvul_g12181_1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Bralan_BLAG11000339_1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Aque_Aqu2.1.01289_001	LSM.HG1.0:NAA38	100.0	NAA38	95.0
Drer_ENSDART00000171107	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Skow_XM_006819700.1	LSM.HG1.0:NAA38	100.0	NAA38	99.0
Spur_XM_001198253.4	LSM.HG1.0:NAA38	100.0	NAA38	83.0
Tadh_wf_g6243.t1	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Adig_XM_015900764.1	LSM.HG1.0:NAA38	100.0	NAA38	97.0
TrH2_TrispH2_005405-RA	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Spis_XP_022789858_1	LSM.HG1.0:NAA38	100.0	NAA38	97.0
Dmel_FBtr0077630	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Tetwil_g7865.t1	LSM.HG1.0:NAA38	100.0	NAA38	95.0
Cgig_XM_011450345.3	LSM.HG1.0:NAA38	100.0	NAA38	69.0
Dgig_XM_028538405.1	LSM.HG1.0:NAA38	100.0	NAA38	97.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA79884	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Hsap_ENST00000333775	LSM.HG1.0:NAA38	100.0	NAA38	100.0
Nvec_v1g148799	LSM.HG1.0:NAA38	100.0	NAA38	97.0
Exapal_XM_021042836.2	LSM.HG1.0:NAA38	100.0	NAA38	97.0
Plajan_Pjan_C545971_01	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Vmul_sbMO497607	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	30.0/30.0
Bralan_BLAG07000905_1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	30.0/30.0
Spur_XM_011667587.2	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Cgig_XM_011450540.3	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	97.0/97.0
Horcal_Hcv1.av93.c10.g736.i1	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Scil_scict019580.1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	98.0/98.0
Adig_XM_015918048.1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Morvir_scaffold447.g3.t1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	98.0/98.0
Bolinf_Binf_sb1193114	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Mmus_ENSMUST00000059305	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPN	80.0
Tcas_TC030631_001	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Aque_Aqu2.1.32560_001	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Skow_XM_006822439.1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Exapal_XM_021037366.2	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Cint_ENSCINT00000028269	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	30.0/30.0
Hsap_ENST00000554227	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPN	100.0
Hhon_g02467.t1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Tetwil_g19021.t1	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA165566	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Hvul_g27544_1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	85.0/85.0
Tadh_TriadT37531	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Hsap_ENST00000438552	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB	100.0
HoiH23_PlH23_001698-RA	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Tetwil_g13342.t1	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Vmul_sbMO429494	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Bolinf_Binf_sb1223305	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Nvec_v1g176237	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Dmel_FBtr0304118	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Spur_XM_781159.5	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	96.0/96.0
Spis_XP_022801645_1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Gracom_Gcom_scaffold11463_01	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	98.0/98.0
Lampan_Lpan_C391717_01	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Drer_ENSDART00000011663	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPN	93.0
Mlei_ML1164.g6.i1	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Vmul_sbMO374408	LSM.HG1.1:SNRPB/SNRPN	96.0	NA	NA
Mmus_ENSMUST00000103199	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB	98.0
Dgig_XM_028554252.1	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	98.0/98.0
TrH2_TrispH2_003811-RA	LSM.HG1.1:SNRPB/SNRPN	96.0	SNRPB/SNRPN	66.0/66.0
Mlei_ML0507.g18.i1	LSM.HG1.2:LSM5	100.0	LSM5	100.0
Dmel_FBtr0077048	LSM.HG1.2:LSM5	100.0	LSM5	85.0
Spur_XM_030974104.1	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Bralan_BLAG17000288_1	LSM.HG1.2:LSM5	100.0	LSM5	87.0
Mmus_ENSMUST00000170382	LSM.HG1.2:LSM5	100.0	LSM5	99.0
Emue_Em0004g376a.t1	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Hhon_g02424.t1	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Tcas_TC003372_001	LSM.HG1.2:LSM5	100.0	LSM5	85.0
Nvec_v1g226211	LSM.HG1.2:LSM5	100.0	LSM5	53.0
Drer_ENSDART00000105903	LSM.HG1.2:LSM5	100.0	LSM5	64.0
Hvul_g6496_1	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Cgig_XM_011420269.3	LSM.HG1.2:LSM5	100.0	LSM5	41.0
TrH2_TrispH2_006025-RA	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Spis_XP_022800608_1	LSM.HG1.2:LSM5	100.0	LSM5	87.0
Tadh_TriadT50007	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Aque_Aqu2.1.42085_001	LSM.HG1.2:LSM5	100.0	LSM5	53.0
Exapal_XM_021050266.1	LSM.HG1.2:LSM5	100.0	LSM5	87.0
Morvir_scaffold674.g1.t1	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Nemnom_g18487.t1	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA188465	LSM.HG1.2:LSM5	100.0	LSM5	17.0
Adig_XM_015915560.1	LSM.HG1.2:LSM5	100.0	LSM5	87.0
Dgig_XM_028547083.1	LSM.HG1.2:LSM5	100.0	LSM5	87.0
Cint_ENSCINT00000036997	LSM.HG1.2:LSM5	100.0	LSM5	32.0
Hsap_ENST00000450169	LSM.HG1.2:LSM5	100.0	LSM5	100.0
Skow_XM_002733151.2	LSM.HG1.2:LSM5	100.0	LSM5	16.0
Horcal_Hcv1.av93.c10.g107.i1	LSM.HG1.2:LSM5	100.0	LSM5	100.0
Hvul_g5939_1	LSM.HG1.3:SNRPE	99.0	SNRPE	99.0
Tetwil_g4334.t2	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Hhon_g04698.t1	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Hsap_ENST00000414487	LSM.HG1.3:SNRPE	99.0	SNRPE	100.0
Cgig_XM_011455981.3	LSM.HG1.3:SNRPE	99.0	SNRPE	79.0
HoiH23_PlH23_002141-RA	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Exapal_XM_021038231.2	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA101766	LSM.HG1.3:SNRPE	99.0	SNRPE	79.0
Nvec_v1g187696	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Mlei_ML0225.g2.i1	LSM.HG1.3:SNRPE	99.0	SNRPE	80.0
Skow_XM_002737637.2	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Dmel_FBtr0079560	LSM.HG1.3:SNRPE	99.0	SNRPE	80.0
TrH2_TrispH2_002159-RA	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Emue_Em0021g226a.t1	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Bralan_BLAG18000804_1	LSM.HG1.3:SNRPE	99.0	SNRPE	73.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA158302	LSM.HG1.3:SNRPE	99.0	SNRPE	79.0
Spur_XM_030990751.1	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Nemnom_g7044.t1	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Spis_XP_022786564_1	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Aque_Aqu2.1.26118_001	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Morvir_scaffold330.g4.t1	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Cint_ENSCINT00000034525	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Drer_ENSDART00000050296	LSM.HG1.3:SNRPE	99.0	SNRPE	100.0
Tetwil_g4336.t2	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Dgig_XM_028552528.1	LSM.HG1.3:SNRPE	99.0	SNRPE	46.0
Spur_NM_001242666.1	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Horcal_Hcv1.av93.c8.g739.i1	LSM.HG1.3:SNRPE	99.0	SNRPE	80.0
Mmus_ENSMUST00000166915	LSM.HG1.3:SNRPE	99.0	SNRPE	100.0
Tadh_TriadT22667	LSM.HG1.3:SNRPE	99.0	SNRPE	84.0
Horcal_Hcv1.av93.c2.g409.i1	LSM.HG1.4:SNRPG	99.0	SNRPG	99.0
Cgig_XM_011455560.3	LSM.HG1.4:SNRPG	99.0	SNRPG	76.0
Adig_XM_015917995.1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Exapal_XM_021044227.2	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
HoiH23_PlH23_008966-RA	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
TrH2_TrispH2_007104-RA	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Hsap_ENST00000454893	LSM.HG1.4:SNRPG	99.0	SNRPG	100.0
Dgig_XM_028535793.1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Hhon_g04415.t1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Tcas_TC010648_001	LSM.HG1.4:SNRPG	99.0	SNRPG	80.0
Skow_XM_002742275.2	LSM.HG1.4:SNRPG	99.0	SNRPG	81.0
Drer_ENSDART00000172069	LSM.HG1.4:SNRPG	99.0	SNRPG	100.0
Emue_Em0001g1115a.t1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Mmus_ENSMUST00000089558	LSM.HG1.4:SNRPG	99.0	SNRPG	99.0
Hvul_g22805_1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Nemnom_g9853.t1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Spur_XM_783084.5	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Dgig_XM_028561221.1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Tadh_TriadT38015	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Nvec_v1g238540	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Aque_Aqu2.1.40203_001	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Bralan_BLAG03002251_1	LSM.HG1.4:SNRPG	99.0	SNRPG	85.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA156804	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Spis_XP_022792711_1	LSM.HG1.4:SNRPG	99.0	SNRPG	55.0
Mlei_ML0420.g1.i1	LSM.HG1.4:SNRPG	99.0	SNRPG	99.0
Dmel_FBtr0074377	LSM.HG1.4:SNRPG	99.0	SNRPG	99.0
Hvul_g14298_1	LSM.HG1.5:LSM7	98.0	LSM7	98.0
Hhon_g07191.t1	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Tadh_TriadT55150	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Emue_Em0010g926a.t1	LSM.HG1.5:LSM7	98.0	LSM7	80.0
Dmel_FBtr0080934	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Bralan_BLAG19000262_1	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Drer_ENSDART00000081188	LSM.HG1.5:LSM7	98.0	LSM7	98.0
Tcas_TC030695_001	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Adig_XM_015913132.1	LSM.HG1.5:LSM7	98.0	LSM7	93.0
TrH2_TrispH2_010720-RA	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA124620	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Cint_ENSCINT00000035351	LSM.HG1.5:LSM7	98.0	LSM7	82.0
Spur_XM_793492.5	LSM.HG1.5:LSM7	98.0	LSM7	91.0
Exapal_XM_021043459.2	LSM.HG1.5:LSM7	98.0	LSM7	93.0
Tetwil_g8323.t1	LSM.HG1.5:LSM7	98.0	LSM7	80.0
Horcal_Hcv1.av93.c2.g102.i1	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Skow_XM_006815813.1	LSM.HG1.5:LSM7	98.0	LSM7	91.0
Hsap_ENST00000252622	LSM.HG1.5:LSM7	98.0	LSM7	100.0
Dgig_XM_028543631.1	LSM.HG1.5:LSM7	98.0	LSM7	98.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA142894	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Mlei_ML0917.g15.i1	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Cgig_XM_011438220.3	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Spis_XP_022795764_1	LSM.HG1.5:LSM7	98.0	LSM7	93.0
Mmus_ENSMUST00000035775	LSM.HG1.5:LSM7	98.0	LSM7	99.0
Nvec_v1g243034	LSM.HG1.5:LSM7	98.0	LSM7	93.0
HoiH23_PlH23_004393-RA	LSM.HG1.5:LSM7	98.0	LSM7	75.0
Hvul_g14301_1	LSM.HG1.5:LSM7	98.0	LSM7	98.0
Morvir_scaffold40.g22.t1	LSM.HG1.5:LSM7	98.0	LSM7	98.0
Nemnom_g4393.t1	LSM.HG1.5:LSM7	98.0	LSM7	98.0
Aque_Aqu2.1.42656_001	LSM.HG1.6:LSM8	98.0	LSM8	98.0
Dmel_FBtr0072791	LSM.HG1.6:LSM8	98.0	LSM8	67.0
