gene	gene_module	membership_score	gene_name	pfam
Hhon_g10621.t1	royalblue	0.584	transient_receptor_potential_cation_channel_subfamily_M_member_2	LSDAT_euk/Ion_trans/
Hhon_g01268.t1	royalblue	0.563		
Hhon_orphan_1081	royalblue	0.544	NA	NA
Hhon_g05122.t1	royalblue	0.534	glutathione_S_transferase_omega_1	GST_N_3/
Hhon_g02213.t1	royalblue	0.521		
Hhon_g04500.t1	royalblue	0.505	SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40	zf-met/zf-C2H2/zf-C2H2/zf-C2H2/
Hhon_g04291.t1	darkgreen	0.99	glycine_C_acetyltransferase	Aminotran_1_2/
Hhon_g04236.t1	darkgreen	0.987		
Hhon_g06728.t1	darkgreen	0.987	beta_secretase_2	Asp/
Hhon_orphan_1416	darkgreen	0.984	NA	NA
Hhon_g00440.t1	darkgreen	0.983	solute_carrier_family_45_member_2	MFS_1/
Hhon_g11749.t1	darkgreen	0.982	solute_carrier_family_29_member_3	Nucleoside_tran/
Hhon_g08648.t1	darkgreen	0.982	HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_2	RCC1/RCC1/RCC1/RCC1/RCC1/
Hhon_g01380.t1	darkgreen	0.981		
Hhon_orphan_1411	darkgreen	0.979	NA	NA
Hhon_g01379.t1	darkgreen	0.978		
Hhon_g00436.t1	darkgreen	0.976		
Hhon_g00443.t1	darkgreen	0.976	solute_carrier_family_45_member_2	MFS_2/
Hhon_g00438.t1	darkgreen	0.975		
Hhon_g00435.t1	darkgreen	0.974	solute_carrier_family_45_member_2	MFS_1/
Hhon_orphan_1327	darkgreen	0.973	NA	NA
Hhon_g07014.t1	darkgreen	0.97	DLG_associated_protein_1	GKAP/
Hhon_g01378.t1	darkgreen	0.97		
Hhon_orphan_1624	darkgreen	0.961	NA	NA
Hhon_orphan_363	darkgreen	0.958	NA	NA
Hhon_g10246.t1	darkgreen	0.957		
Hhon_orphan_1989	darkgreen	0.951	NA	NA
Hhon_g08418.t1	darkgreen	0.939		7tm_1/
Hhon_orphan_1583	darkgreen	0.936	NA	NA
Hhon_g03101.t1	darkgreen	0.936		Amidohydro_3/
Hhon_g08138.t1	darkgreen	0.925	Rac_family_small_GTPase_1	Ras/
Hhon_orphan_327	darkgreen	0.924	NA	NA
Hhon_g02708.t1	darkgreen	0.917	thymidine_phosphorylase	
Hhon_g00431.t1	darkgreen	0.914	solute_carrier_family_45_member_2	MFS_1/
Hhon_orphan_72	darkgreen	0.909	NA	NA
Hhon_g00437.t1	darkgreen	0.904	solute_carrier_family_45_member_2	
Hhon_g04234.t1	darkgreen	0.89		
Hhon_g04233.t1	darkgreen	0.886		
Hhon_orphan_1410	darkgreen	0.885	NA	NA
Hhon_orphan_331	darkgreen	0.884	NA	NA
Hhon_orphan_2028	darkgreen	0.883	NA	NA
Hhon_orphan_936	darkgreen	0.882	NA	NA
Hhon_g00014.t1	darkgreen	0.881		
Hhon_g07172.t1	darkgreen	0.881	HMX1/HMX2/HMX3	Homeodomain/
Hhon_orphan_1836	darkgreen	0.874	NA	NA
Hhon_orphan_1839	darkgreen	0.873	NA	NA
Hhon_g07466.t1	darkgreen	0.864	synaptotagmin_16	C2/C2/
Hhon_g00144.t1	darkgreen	0.863	otoferlin	C2/C2/FerI/C2/FerB/C2/C2/C2/C2/Ferlin_C/
Hhon_g01620.t1	darkgreen	0.849	serine_protease_2	Trypsin/
Hhon_g07903.t1	darkgreen	0.841		
Hhon_g01456.t1	darkgreen	0.837	phosphatidylinositol_glycan_anchor_biosynthesis_class_Q	Gpi1/
Hhon_g04238.t1	darkgreen	0.833		
Hhon_g05667.t1	darkgreen	0.825	EPH_receptor_A5	Ephrin_lbd/fn3/
Hhon_g10602.t1	darkgreen	0.825	contactin_associated_protein_family_member_5	Laminin_G_2/Laminin_G_2/EGF/Laminin_G_2/
Hhon_g01788.t1	darkgreen	0.8	anoctamin_7	Anoct_dimer/Anoctamin/
Hhon_g03984.t1	darkgreen	0.794	GTP_cyclohydrolase_1	GTP_cyclohydroI/
Hhon_g00775.t1	darkgreen	0.744	glutathione_S_transferase_theta_1	GST_N/GST_C/
Hhon_g10673.t1	darkgreen	0.736	glutamyl_aminopeptidase	Peptidase_M1/ERAP1_C/
Hhon_g06425.t1	darkgreen	0.731	actin_beta	Actin/
Hhon_g09844.t1	darkgreen	0.721	acyl_CoA_dehydrogenase_short_branched_chain	Acyl-CoA_dh_N/Acyl-CoA_dh_M/Acyl-CoA_dh_1/
Hhon_g04410.t1	darkgreen	0.714	polycomb_group_ring_finger_3	zf-C3HC4_2/RAWUL/
Hhon_g06329.t1	darkgreen	0.697	biphenyl_hydrolase_like	Abhydrolase_1/
Hhon_g01577.t1	darkgreen	0.68		
Hhon_g05750.t1	darkgreen	0.656	aldehyde_dehydrogenase_1_family_member_B1	Aldedh/
Hhon_g10544.t1	darkgreen	0.649	ornithine_decarboxylase_1	Orn_DAP_Arg_deC/Orn_Arg_deC_N/Orn_Arg_deC_N/Orn_DAP_Arg_deC/
Hhon_orphan_598	darkgreen	0.649	NA	NA
Hhon_g05387.t1	darkgreen	0.644	serine_hydrolase_like_2	Abhydrolase_1/
Hhon_g01777.t1	darkgreen	0.641	TBC1_domain_family_member_24	RabGAP-TBC/TLD/
Hhon_g09636.t1	darkgreen	0.639	transmembrane_protein_62	
Hhon_g11481.t1	darkgreen	0.625	glycerol_kinase_5	FGGY_N/FGGY_C/
Hhon_g02804.t1	darkgreen	0.594	phosphatidylserine_decarboxylase	PS_Dcarbxylase/
Hhon_g05565.t1	darkgreen	0.562	DnaJ_heat_shock_protein_family_Hsp40_member_C3	TPR_8/TPR_16/TPR_1/DnaJ/
Hhon_orphan_2099	darkgreen	0.558	NA	NA
Hhon_g00013.t1	darkgreen	0.54		
Hhon_g09148.t1	darkgreen	0.536	glutathione_synthetase	GSH_synth_ATP/GSH_synthase/
Hhon_g01576.t1	darkgreen	0.532	testis_expressed_264_ER_phagy_receptor	
Hhon_orphan_1425	darkgreen	0.526	NA	NA
Hhon_g05084.t1	darkgreen	0.526		BPL_N/
Hhon_g05085.t1	darkgreen	0.509		
Hhon_g05218.t1	darkgreen	0.502	lipase_E_hormone_sensitive_type	HSL_N/Abhydrolase_3/Abhydrolase_3/
Hhon_orphan_1992	darkorange2	0.97	NA	NA
Hhon_g01972.t1	darkorange2	0.966		
Hhon_g08182.t1	darkorange2	0.965		
Hhon_g07262.t1	darkorange2	0.956	SPARC_osteonectin_cwcv_and_kazal_like_domains_proteoglycan_1	WAP/Thyroglobulin_1/WAP/Thyroglobulin_1/WAP/Thyroglobulin_1/Thyroglobulin_1/
Hhon_g01579.t1	darkorange2	0.954		
Hhon_g09818.t1	darkorange2	0.949	EPH_receptor_A7	Ephrin_lbd/Ephrin_rec_like/
Hhon_g05668.t1	darkorange2	0.949	EPH_receptor_A5	Ephrin_lbd/Ephrin_rec_like/fn3/
Hhon_g05669.t1	darkorange2	0.947	EPH_receptor_B2	Ephrin_rec_like/
Hhon_orphan_832	darkorange2	0.944	NA	NA
Hhon_g00015.t1	darkorange2	0.94		
Hhon_g04526.t1	darkorange2	0.929	ABR_activator_of_RhoGEF_and_GTPase	RhoGEF/C2/RhoGAP/
Hhon_g10423.t1	darkorange2	0.928	arrestin_domain_containing_3	Arrestin_N/Arrestin_C/
Hhon_g02580.t1	darkorange2	0.926		MARVEL/
Hhon_g00213.t1	darkorange2	0.923	sphingomyelin_phosphodiesterase_acid_like_3B	Metallophos/
Hhon_g01973.t1	darkorange2	0.919		
Hhon_g10012.t1	darkorange2	0.906	sodium_voltage_gated_channel_alpha_subunit_3	Ion_trans/Ion_trans/Ion_trans/
Hhon_orphan_2062	darkorange2	0.905	NA	NA
Hhon_orphan_833	darkorange2	0.905	NA	NA
Hhon_g02906.t1	darkorange2	0.903	RNA_binding_protein_mRNA_processing_factor	RRM_1/RRM_1/
Hhon_g01778.t1	darkorange2	0.902	adhesion_G_protein_coupled_receptor_L4	GAIN/GPS/7tm_2/
Hhon_g09900.t1	darkorange2	0.901	contactin_6	Ig_2/I-set/Ig_3/fn3/fn3/GAIN/7tm_2/
Hhon_orphan_834	darkorange2	0.896	NA	NA
Hhon_g08956.t1	darkorange2	0.89		
Hhon_orphan_295	darkorange2	0.89	NA	NA
Hhon_g01903.t1	darkorange2	0.886		CRT-like/
Hhon_g00663.t1	darkorange2	0.885	glutamate_metabotropic_receptor_3	ANF_receptor/NCD3G/7tm_3/
Hhon_g00786.t1	darkorange2	0.869	F_box_protein_21	Transglut_core2/YccV-like/
Hhon_g07512.t1	darkorange2	0.828	PTTG1_interacting_protein	
Hhon_g07457.t1	darkorange2	0.812	like_AC025287.4/CPHXL/ESX1/ISX/NOBOX/PROP1/SEBOX/VSX1/VSX2	Homeodomain/
Hhon_g10013.t1	darkorange2	0.786	sodium_voltage_gated_channel_alpha_subunit_1	Ion_trans/
Hhon_g05168.t1	darkorange2	0.783		
Hhon_g10791.t1	darkorange2	0.758		NICE-3/
Hhon_g00461.t1	darkorange2	0.732	activating_transcription_factor_7_interacting_protein_2	fn3_4/
Hhon_g08712.t1	darkorange2	0.68	caspase_10	Peptidase_C14/
Hhon_g02865.t1	darkorange2	0.679	tryptophan_2_3_dioxygenase	Trp_dioxygenase/
Hhon_g11470.t1	darkorange2	0.663	glutathione_synthetase	GSH_synth_ATP/GSH_synthase/
Hhon_orphan_1136	darkorange2	0.65	NA	NA
Hhon_g01866.t1	darkorange2	0.649		
Hhon_g03384.t1	darkorange2	0.634	transmembrane_protein_19	
Hhon_g11492.t1	blue	0.981	integrin_subunit_alpha_8	VCBS/Integrin_alpha2/
Hhon_g09419.t1	blue	0.977		
Hhon_g02820.t1	blue	0.974	myosin_X	SH3_19/Myosin_head/IQ/IQ/PH/PH/MyTH4/FERM_M/
Hhon_g07245.t1	blue	0.97	5_nucleotidase_ecto	Metallophos/5_nucleotid_C/
Hhon_g02904.t1	blue	0.969	pseudopodium_enriched_atypical_kinase_1	Pkinase/
Hhon_g00986.t1	blue	0.968	solute_carrier_family_6_member_19	SNF/
Hhon_g00834.t1	blue	0.966	sortilin_related_VPS10_domain_containing_receptor_2	Sortilin-Vps10/Sortilin_C/
Hhon_g08547.t1	blue	0.965		
Hhon_g07124.t1	blue	0.964	integrin_subunit_beta_3	Integrin_beta/I-EGF_1/EGF_2/Integrin_B_tail/Integrin_b_cyt/
Hhon_g02363.t1	blue	0.963	acyl_CoA_synthetase_bubblegum_family_member_1	AMP-binding/
Hhon_g05580.t1	blue	0.961	X_prolyl_aminopeptidase_1	Creatinase_N/Creatinase_N_2/Peptidase_M24/Peptidase_M24_C/
Hhon_g06200.t1	blue	0.96	contactin_associated_protein_family_member_4	Laminin_G_2/Laminin_G_2/
Hhon_g09041.t1	blue	0.96		Ank_2/Ank_2/SAM_1/
Hhon_g08731.t1	blue	0.959	receptor_tyrosine_kinase_like_orphan_receptor_1	Pkinase_Tyr/
Hhon_g04133.t1	blue	0.958		
Hhon_g00649.t1	blue	0.957	heparan_sulfate_proteoglycan_2	hEGF/hEGF/I-set/Laminin_G_2/EGF/Laminin_G_2/
Hhon_g08649.t1	blue	0.955	WASP_like_actin_nucleation_promoting_factor	WH1/PBD/WH2/
Hhon_g09315.t1	blue	0.953	cathepsin_E	Asp/
Hhon_g04903.t1	blue	0.951	coagulation_factor_V	F5_F8_type_C/F5_F8_type_C/
Hhon_g01283.t1	blue	0.95	discoidin_domain_receptor_tyrosine_kinase_1	F5_F8_type_C/F5_F8_type_C/Pkinase_Tyr/
Hhon_g07853.t1	blue	0.95	ferric_chelate_reductase_1_like	DOMON/DOMON/
Hhon_g03887.t1	blue	0.95		
Hhon_g06075.t1	blue	0.949	nidogen_2	NIDO/EGF_3/EGF_CA/EGF_CA/cEGF/EGF_3/Ldl_recept_b/Ldl_recept_b/
Hhon_orphan_2432	blue	0.948	NA	NA
Hhon_g03444.t1	blue	0.947	EGF_like_fibronectin_type_III_and_laminin_G_domains	Ig_3/Laminin_G_1/EGF/Laminin_G_1/
Hhon_g06297.t1	blue	0.946	protein_tyrosine_phosphatase_non_receptor_type_3	Y_phosphatase/
Hhon_g03425.t1	blue	0.946	tolloid_like_1	Laminin_EGF/EGF/EGF/EGF/EGF/hEGF/CUB/CUB/
Hhon_g02338.t1	blue	0.945	nipsnap_homolog_3A	NIPSNAP/NIPSNAP/
Hhon_g02837.t1	blue	0.944	Ras_association_RalGDS_AF_6_and_pleckstrin_homology_domains_1	RA/
Hhon_g10375.t1	blue	0.944	aryl_hydrocarbon_receptor_nuclear_translocator_like	PAS_3/
Hhon_g05274.t1	blue	0.944	sulfatase_1	Sulfatase/
Hhon_g06834.t1	blue	0.944	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_g06259.t1	blue	0.943	gamma_aminobutyric_acid_type_B_receptor_subunit_1	ANF_receptor/7tm_3/
Hhon_g00002.t1	blue	0.942		
Hhon_g08715.t1	blue	0.942	caspase_3	Peptidase_C14/
Hhon_g07435.t1	blue	0.942	SID1_transmembrane_family_member_1	SID-1_RNA_chan/
Hhon_g08403.t1	blue	0.941	Rho_GTPase_activating_protein_27	RhoGAP/
Hhon_g09667.t1	blue	0.94		
Hhon_g04615.t1	blue	0.939	actinin_alpha_2	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/EF-hand_7/EFhand_Ca_insen/
Hhon_g02757.t1	blue	0.938	alkaline_phosphatase_biomineralization_associated	Alk_phosphatase/
Hhon_g00930.t1	blue	0.937		E1_DerP2_DerF2/
Hhon_g08745.t1	blue	0.937	agrin	NtA/Kazal_2/Kazal_2/Laminin_G_1/Laminin_G_2/Laminin_G_1/Laminin_G_2/Laminin_G_2/Laminin_G_2/
Hhon_g11402.t1	blue	0.936	titin	EGF/fn3/fn3/
Hhon_g03684.t1	blue	0.935	dihydropyrimidinase	Amidohydro_1/
Hhon_g07828.t1	blue	0.935	FOXC1/FOXC2/FOXL1/FOXS1	Forkhead/
Hhon_g00237.t1	blue	0.934	CYFIP_related_Rac1_interactor_B	DUF1394/
Hhon_g07045.t1	blue	0.934	CD163_molecule	EGF/EGF_CA/EGF/EGF_CA/hEGF/EGF_CA/FXa_inhibition/SRCR/
Hhon_g04589.t1	blue	0.934	dihydropyrimidine_dehydrogenase	Fer4_20/Pyr_redox_2/DHO_dh/Fer4_21/
Hhon_g04952.t1	blue	0.934	4_aminobutyrate_aminotransferase	Aminotran_3/
Hhon_g02215.t1	blue	0.934		
Hhon_g07908.t1	blue	0.934		TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/
Hhon_g02860.t1	blue	0.933		
Hhon_g07139.t1	blue	0.933	retinol_dehydrogenase_16	adh_short/
Hhon_g06255.t1	blue	0.932	OVOL1/OVOL2/OVOL3	zf-C2H2/zf-C2H2/
Hhon_g11276.t1	blue	0.932	solute_carrier_family_29_member_3	Nucleoside_tran/
Hhon_g00966.t1	blue	0.931		Vitellogenin_N/DUF1943/
Hhon_g07163.t1	blue	0.93	uromodulin	EGF/EGF/EGF_CA/EGF/hEGF/EGF/
Hhon_g01176.t1	blue	0.929	solute_carrier_family_6_member_8	SNF/
Hhon_g03442.t1	blue	0.929	tolloid_like_2	Astacin/TSP_1/CUB/TSP_1/CUB/EGF/CUB/CUB/CUB/CAP/
Hhon_g02311.t1	blue	0.929	ectonucleotide_pyrophosphatase_phosphodiesterase_3	Phosphodiest/Endonuclease_NS/
Hhon_g02963.t1	blue	0.928	plasminogen	Kringle/Kringle/Kringle/Pkinase_Tyr/
Hhon_g06712.t1	blue	0.927	angiotensin_I_converting_enzyme	Peptidase_M2/Peptidase_M2/
Hhon_g01296.t1	blue	0.927	GRB2_associated_binding_protein_3	PH/IRS/
Hhon_g08025.t1	blue	0.927	nidogen_2	Thyroglobulin_1/
Hhon_g06502.t1	blue	0.927	novel_lipoprotein_amino_terminal_region_containing_protein	Vitellogenin_N/DUF1943/DUF1081/VWD/C8/
Hhon_g02861.t1	blue	0.926		
Hhon_g08899.t1	blue	0.926	contactin_6	I-set/I-set/I-set/Ig_3/fn3/fn3/
Hhon_g01592.t1	blue	0.925	receptor_tyrosine_kinase_like_orphan_receptor_2	MAM/
Hhon_g08806.t1	blue	0.924	atlastin_GTPase_1	GBP/
Hhon_g01990.t1	blue	0.924	oncoprotein_induced_transcript_3	EGF/EGF/
Hhon_g02350.t1	blue	0.924		PH/
Hhon_orphan_142	blue	0.922	NA	NA
Hhon_g08896.t1	blue	0.922	contactin_3	Ig_3/I-set/I-set/Ig_3/Ig_3/fn3/
Hhon_g03683.t1	blue	0.921	ret_proto_oncogene	Sushi/EGF_CA/EGF_CA/EGF_CA/EGF_CA/Sushi/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/Sushi/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/Pkinase_Tyr/
Hhon_g04664.t1	blue	0.921	dehydrogenase_reductase_7	adh_short/
Hhon_g04561.t1	blue	0.92	microsomal_triglyceride_transfer_protein	Vitellogenin_N/
Hhon_g00130.t1	blue	0.919	reactive_intermediate_imine_deaminase_A_homolog	Ribonuc_L-PSP/
Hhon_g05304.t1	blue	0.919	alanine_glyoxylate_aminotransferase_2	Aminotran_3/
Hhon_g00424.t1	blue	0.919		N-glycanase_N/N-glycanase_C/
Hhon_g10036.t1	blue	0.918	Ras_association_domain_family_member_1	C1_1/RA/Nore1-SARAH/
Hhon_g02131.t1	blue	0.918	laminin_subunit_beta_1	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/
Hhon_g02100.t1	blue	0.918		
Hhon_orphan_1118	blue	0.918	NA	NA
Hhon_g10400.t1	blue	0.917	delta_like_canonical_Notch_ligand_3	
Hhon_g04937.t1	blue	0.917	Kazal_type_serine_peptidase_inhibitor_domain_1	Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/Pacifastin_I/
Hhon_g08448.t1	blue	0.916		Tropomyosin/
Hhon_g03560.t1	blue	0.916	laminin_subunit_alpha_2	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_G_2/Laminin_G_2/Laminin_G_1/
Hhon_g07044.t1	blue	0.916	MAM_domain_containing_glycosylphosphatidylinositol_anchor_1	EGF/EGF_CA/EGF/EGF_CA/EGF_CA/EGF_CA/MAM/
Hhon_g11279.t1	blue	0.915	prosaposin	SapA/SapB_1/SapB_2/SapA/
Hhon_orphan_2278	blue	0.915	NA	NA
Hhon_g11277.t1	blue	0.915	prosaposin	SapA/SapB_1/SapB_2/SapB_2/SapB_1/SapB_2/SapB_1/SapB_2/SapA/
Hhon_g02724.t1	blue	0.915	peroxisomal_membrane_protein_2	Mpv17_PMP22/
Hhon_g01115.t1	blue	0.915	solute_carrier_family_2_member_8	Sugar_tr/
Hhon_g10424.t1	blue	0.914	arrestin_domain_containing_3	Arrestin_N/Arrestin_C/
Hhon_g01023.t1	blue	0.914		
Hhon_g08697.t1	blue	0.913	titin	fn3/
Hhon_g08949.t1	blue	0.913		
Hhon_g09398.t1	blue	0.912	laminin_subunit_gamma_1	Laminin_N/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_B/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/Laminin_EGF/
Hhon_g07294.t1	blue	0.912	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/
Hhon_g03874.t1	blue	0.912	interleukin_1_receptor_associated_kinase_4	Pkinase_Tyr/
Hhon_g00231.t1	blue	0.911	YES_proto_oncogene_1_Src_family_tyrosine_kinase	SH3_1/SH2/Pkinase_Tyr/
Hhon_g07273.t1	blue	0.911	folate_hydrolase_1	PA/Peptidase_M28/TFR_dimer/
Hhon_g05489.t1	blue	0.909	intersectin_1	SH3_9/
Hhon_g01905.t1	blue	0.909	procollagen_lysine_2_oxoglutarate_5_dioxygenase_3	
Hhon_g08718.t1	blue	0.908	caspase_3	Peptidase_C14/
Hhon_g01444.t1	blue	0.907	Rac_family_small_GTPase_1	Ras/
Hhon_g07211.t1	blue	0.906	mitogen_activated_protein_kinase_kinase_kinase_20	Dynamin_N/Pkinase/
Hhon_g06369.t1	blue	0.906	atlastin_GTPase_2	GBP/
Hhon_g10627.t1	blue	0.904		TPR_12/TPR_12/TPR_12/COR/Death/
Hhon_g02196.t1	blue	0.904		
Hhon_g11278.t1	blue	0.904	solute_carrier_family_29_member_1_Augustine_blood_group	Nucleoside_tran/
Hhon_g03602.t1	blue	0.904		EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF_CA/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/
Hhon_g02552.t1	blue	0.901	dipeptidase_1	Peptidase_M19/Peptidase_M19/
Hhon_g03445.t1	blue	0.9	heparan_sulfate_proteoglycan_2	EGF/Laminin_G_1/
Hhon_g01235.t1	blue	0.9	lipase_F_gastric_type	Abhydro_lipase/
Hhon_g02195.t1	blue	0.9	chromosome_6_open_reading_frame_58	Leg1/
Hhon_g11400.t1	blue	0.9	protein_tyrosine_phosphatase_receptor_type_F	fn3/Laminin_G_2/
Hhon_g08804.t1	blue	0.898	atlastin_GTPase_1	GBP/
Hhon_g07830.t1	blue	0.898	FOXF1/FOXF2	Forkhead/
Hhon_g11472.t1	blue	0.898	thrombospondin_type_1_domain_containing_7B	TSP1_ADAMTS/TSP_1/TSP1_ADAMTS/TSP1_spondin/TSP1_ADAMTS/TSP1_ADAMTS/TSP_1/
Hhon_g10878.t1	blue	0.897	UDP_GlcNAc_betaGal_beta_1_3_N_acetylglucosaminyltransferase_5	Galactosyl_T/
Hhon_g07164.t1	blue	0.896	glycerol_3_phosphate_acyltransferase_4	Acyltransferase/
Hhon_g10997.t1	blue	0.896	actin_beta	Actin/
Hhon_g09402.t1	blue	0.896	microsomal_glutathione_S_transferase_1	MAPEG/
Hhon_g05209.t1	blue	0.896		
Hhon_g01868.t1	blue	0.895		
Hhon_orphan_1975	blue	0.895	NA	NA
Hhon_g02553.t1	blue	0.893	dipeptidase_1	Peptidase_M19/
Hhon_orphan_2474	blue	0.892	NA	NA
Hhon_g07963.t1	blue	0.891		
Hhon_g00867.t1	blue	0.891	glycine_C_acetyltransferase	Aminotran_1_2/
Hhon_g04518.t1	blue	0.89	transient_receptor_potential_cation_channel_subfamily_M_member_3	LSDAT_euk/Ion_trans/
Hhon_g02059.t1	blue	0.889	interleukin_1_receptor_associated_kinase_4	Pkinase/
Hhon_g01284.t1	blue	0.889	discoidin_domain_receptor_tyrosine_kinase_2	Pkinase_Tyr/
Hhon_g03220.t1	blue	0.889		
Hhon_g03918.t1	blue	0.889	apoptotic_peptidase_activating_factor_1	NB-ARC/APAF1_C/
Hhon_g08503.t1	blue	0.888	chimerin_1	SH2/C1_1/RhoGAP/
Hhon_orphan_1026	blue	0.888	NA	NA
Hhon_g05625.t1	blue	0.887	FAD_dependent_oxidoreductase_domain_containing_1	DAO/
Hhon_g02753.t1	blue	0.885	syntaxin_2	Syntaxin/SNARE/
Hhon_orphan_810	blue	0.885	NA	NA
Hhon_orphan_514	blue	0.885	NA	NA
Hhon_g01399.t1	blue	0.884	hemicentin_1	TSP_1/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
Hhon_orphan_944	blue	0.884	NA	NA
Hhon_g03424.t1	blue	0.884	peptidase_domain_containing_associated_with_muscle_regeneration_1	EGF/CUB/EGF/CUB/
Hhon_g06351.t1	blue	0.883	collagen_type_IV_alpha_1_chain	Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/Collagen/C4/C4/
Hhon_g03113.t1	blue	0.883	fermitin_family_member_2	Kindlin_2_N/FERM_M/PH/FERM_M/
Hhon_g08520.t1	blue	0.883	inhibitor_of_nuclear_factor_kappa_B_kinase_subunit_beta	Pkinase/
Hhon_g10218.t1	blue	0.882	dual_serine_threonine_and_tyrosine_protein_kinase	Pkinase/
Hhon_g05633.t1	blue	0.881	solute_carrier_family_45_member_2	MFS_2/
Hhon_orphan_222	blue	0.88	NA	NA
Hhon_g02075.t1	blue	0.88	DS_cell_adhesion_molecule	EGF/Ig_3/fn3/fn3/
Hhon_g08147.t1	blue	0.88	carbonic_anhydrase_2	Carb_anhydrase/
Hhon_g05267.t1	blue	0.879	hemicentin_1	TSP_1/TSP_1/TSP_1/F5_F8_type_C/
Hhon_g06453.t1	blue	0.879	RAB5A_member_RAS_oncogene_family	Ras/
Hhon_g02512.t1	blue	0.879		Avidin/
Hhon_g07657.t1	blue	0.878		
Hhon_g07638.t1	blue	0.877	aldehyde_dehydrogenase_6_family_member_A1	Aldedh/
Hhon_g00648.t1	blue	0.876	glycoprotein_2	EGF/EGF_CA/EGF/EGF_CA/EGF/EGF_CA/EGF/hEGF/EGF/
Hhon_g03886.t1	blue	0.875		
Hhon_g00575.t1	blue	0.874	carnitine_O_acetyltransferase	Carn_acyltransf/
Hhon_g04485.t1	blue	0.874	thioesterase_superfamily_member_4	4HBT/
Hhon_g05778.t1	blue	0.874	Rho_GTPase_activating_protein_22	PH/RhoGAP/
Hhon_g01925.t1	blue	0.873	bone_morphogenetic_protein_1	EGF/EGF/CUB/EGF/CUB/
Hhon_g10165.t1	blue	0.873	enoyl_CoA_hydratase_domain_containing_2	ECH_1/
Hhon_g07518.t1	blue	0.872	sterol_carrier_protein_2	SCP2/SCP2/
Hhon_g05211.t1	blue	0.871		
Hhon_g03863.t1	blue	0.87		Death/
Hhon_orphan_202	blue	0.87	NA	NA
Hhon_g03408.t1	blue	0.87	spondin_1	Reeler/Spond_N/TSP1_spondin/TSP_1/TSP_1/TSP_1/TSP_1/TSP1_spondin/
Hhon_orphan_1128	blue	0.868	NA	NA
Hhon_g09632.t1	blue	0.867	UDP_glycosyltransferase_8	UDPGT/
Hhon_g02283.t1	blue	0.867	D_aspartate_oxidase	DAO/
Hhon_orphan_1321	blue	0.866	NA	NA
Hhon_orphan_952	blue	0.865	NA	NA
Hhon_g00999.t1	blue	0.865	saccharopine_dehydrogenase_putative	Sacchrp_dh_NADP/
Hhon_g02197.t1	blue	0.865		
Hhon_g02105.t1	blue	0.863		
Hhon_g01907.t1	blue	0.863	alanine_glyoxylate_and_serine_pyruvate_aminotransferase	Aminotran_5/
Hhon_g03597.t1	blue	0.862	jagged_canonical_Notch_ligand_2	hEGF/EGF/hEGF/EGF/EGF_CA/EGF/EGF/EGF/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF/
