#species_file	protein_name	nb_OG_fused	list_fused_OGs
Skow.fasta	Skow_XM_006825668.1	2	OG_153 OG_2968
Ocar.fasta	Ocar_g146	2	OG_4357 OG_6214
Ocar.fasta	Ocar_g1467	2	OG_2393 OG_4396
Mlei.fasta	Mlei_ML0180.g36.i1	2	OG_5511 OG_6078
Amil.fasta	Amil_Amillepora26519-RA	2	OG_3416 OG_4564
Hvul.fasta	Hvul_g18553_1	2	OG_467 OG_3626
Acaspe.fasta	Acaspe_EP00035_Acanthoeca_spectabilis_P005049	2	OG_42 OG_2336
Emue.fasta	Emue_Em0021g374a.t1	2	OG_2405 OG_3505
Xestes.fasta	Xestes_augustus_masked-XT_scaffold183119-processed-gene-0.12-mRNA-1	2	OG_3732 OG_4741
Mlei.fasta	Mlei_ML0181.g1.i1	2	OG_3024 OG_6262
Emue.fasta	Emue_Em0006g1412a.t1	2	OG_1665 OG_5645
Emue.fasta	Emue_Em0021g402a.t1	2	OG_5048 OG_5336
Ocar.fasta	Ocar_g1514	2	OG_3853 OG_5792
Ocar.fasta	Ocar_g152	3	OG_3958 OG_4216 OG_5969
Mlei.fasta	Mlei_ML0191.g31.i1	2	OG_1489 OG_2324
Tetwil.fasta	Tetwil_g27543.t3	2	OG_1008 OG_1010
Tcas.fasta	Tcas_TC007103_001	2	OG_1860 OG_5589
Amil.fasta	Amil_Amillepora26596-RA	2	OG_1634 OG_1756
Aaur.fasta	Aaur_scaffold1672.g11.t1	2	OG_1879 OG_5998
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P003697	2	OG_306 OG_5407
Sanmal.fasta	Sanmal_Sma_009187-T1	2	OG_413 OG_2697
Plespi.fasta	Plespi_Pspi_scaffold20673_01	2	OG_2888 OG_4202
Tetwil.fasta	Tetwil_g2791.t2	2	OG_856 OG_857
Sanmal.fasta	Sanmal_Sma_009278-T1	2	OG_64 OG_4381
Tetwil.fasta	Tetwil_g2835.t2	2	OG_6124 OG_6199
Xestes.fasta	Xestes_augustus_masked-XT_scaffold185101-processed-gene-0.16-mRNA-1	2	OG_3269 OG_3408
Emue.fasta	Emue_Em0021g55a.t1	2	OG_4413 OG_6696
Pbac.fasta	Pbac_sb2657847	2	OG_2554 OG_3779
Dgig.fasta	Dgig_XM_028546964.1	2	OG_6249 OG_6291
Xesp.fasta	Xesp_000830-T1	2	OG_499 OG_3521
Sanmal.fasta	Sanmal_Sma_009314-T1	2	OG_2033 OG_5339
Ocar.fasta	Ocar_g1659	2	OG_437 OG_2095
Pbac.fasta	Pbac_sb2657877	2	OG_2463 OG_3848
Hhon.fasta	Hhon_g06178.t1	2	OG_1193 OG_6162
Hvul.fasta	Hvul_g8937_1	2	OG_968 OG_2051
Ocar.fasta	Ocar_g1676	2	OG_949 OG_5587
Pbac.fasta	Pbac_sb2657906	2	OG_511 OG_1374
Ocar.fasta	Ocar_g168	2	OG_171 OG_2208
Amil.fasta	Amil_Amillepora26863-RA	2	OG_1378 OG_3223
Ocar.fasta	Ocar_g1684	2	OG_738 OG_3792
Rhoesc.fasta	Rhoesc_Res_009081-T1	2	OG_4756 OG_6323
Sanmal.fasta	Sanmal_Sma_009361-T1	2	OG_1536 OG_5862
Ocar.fasta	Ocar_g1696	2	OG_4474 OG_5855
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P008605	2	OG_3430 OG_5166
Spis.fasta	Spis_XP_022803987_1	2	OG_3437 OG_6536
Pbac.fasta	Pbac_sb2658026	2	OG_1559 OG_5737
Pbac.fasta	Pbac_sb2658029	2	OG_475 OG_4454
Rhoesc.fasta	Rhoesc_Res_009146-T1	2	OG_2029 OG_3990
Gfas.fasta	Gfas_gfas1.m1.19532.m1	2	OG_1608 OG_4194
Hvul.fasta	Hvul_g18913_1	2	OG_1014 OG_5319
Sanmal.fasta	Sanmal_Sma_009416-T1	2	OG_2095 OG_4383
Spis.fasta	Spis_Spis25107_1	2	OG_4729 OG_4829
Sanmal.fasta	Sanmal_Sma_009419-T1	2	OG_4714 OG_5952
Tetwil.fasta	Tetwil_g2967.t1	2	OG_301 OG_6707
Ocar.fasta	Ocar_g1763	2	OG_5662 OG_5962
Tetwil.fasta	Tetwil_g2973.t3	2	OG_297 OG_313
Xesp.fasta	Xesp_000972-T1	2	OG_1964 OG_6010
Mlei.fasta	Mlei_ML0220.g9.i1	2	OG_2533 OG_3823
Aque.fasta	Aque_Aqu2.1.21118_001	2	OG_5738 OG_6135
Sanmal.fasta	Sanmal_Sma_009462-T1	2	OG_2154 OG_6538
Pbac.fasta	Pbac_sb2658095	2	OG_1479 OG_1491
Tetwil.fasta	Tetwil_g3004.t1	2	OG_4352 OG_6175
Aaur.fasta	Aaur_scaffold1725.g5.t1	2	OG_1127 OG_1172
Gasp.fasta	Gasp_gasp1.m3.25028.m1	2	OG_3707 OG_5905
Hhon.fasta	Hhon_g06300.t1	2	OG_4159 OG_6146
Xesp.fasta	Xesp_028262-T1	2	OG_4522 OG_6006
Mlei.fasta	Mlei_ML0224.g8.i1	2	OG_1515 OG_4719
Hvul.fasta	Hvul_g18979_1	2	OG_2748 OG_3340
Sanmal.fasta	Sanmal_Sma_009512-T1	2	OG_88 OG_6238
Ocar.fasta	Ocar_g1824	2	OG_541 OG_865
Pbac.fasta	Pbac_sb2658146	2	OG_1250 OG_4123
Rhoesc.fasta	Rhoesc_Res_009254-T1	2	OG_2947 OG_3915
Pbac.fasta	Pbac_sb2658153	3	OG_2015 OG_3753 OG_6142
HoiH23.fasta	HoiH23_PlH23_008395-RA	2	OG_2083 OG_2272
Xesp.fasta	Xesp_001091-T1	2	OG_1537 OG_4508
Ocar.fasta	Ocar_g1853	2	OG_2446 OG_5251
Hvul.fasta	Hvul_g9187_1	2	OG_3264 OG_6389
HoiH06.fasta	HoiH06_mRNA8426	2	OG_4689 OG_6260
Tetwil.fasta	Tetwil_g3084.t1	2	OG_11 OG_3514
Mlei.fasta	Mlei_ML0242.g1.i1	2	OG_1222 OG_5069
Pbac.fasta	Pbac_sb2658201	2	OG_183 OG_963
Sanmal.fasta	Sanmal_Sma_009601-T1	2	OG_36 OG_5787
Hvul.fasta	Hvul_g9248_1	2	OG_2185 OG_3950
Pbac.fasta	Pbac_sb2658258	2	OG_2062 OG_2986
Stycar.fasta	Stycar_maker-SC_scaffold2790-augustus-gene-0.20-mRNA-1	2	OG_785 OG_5144
Rhoesc.fasta	Rhoesc_Res_009363-T1	2	OG_3052 OG_4694
Emue.fasta	Emue_Em0021g82a.t1	2	OG_1564 OG_3102
Mlei.fasta	Mlei_ML0254.g1.i1	2	OG_3682 OG_5439
Sanmal.fasta	Sanmal_Sma_009727-T1	2	OG_2722 OG_5284
Pbac.fasta	Pbac_sb2658289	2	OG_572 OG_4494
Stycar.fasta	Stycar_maker-SC_scaffold2811-augustus-gene-0.89-mRNA-1	2	OG_646 OG_4253
Gasp.fasta	Gasp_gasp1.m3.25304.m1	2	OG_5555 OG_6449
Amil.fasta	Amil_Amillepora27477-RA	2	OG_207 OG_2032
Pbac.fasta	Pbac_sb2658292	2	OG_838 OG_3526
Pbac.fasta	Pbac_sb2658299	2	OG_2949 OG_3979
Sanmal.fasta	Sanmal_Sma_009849-T1	3	OG_1417 OG_5495 OG_6432
Sanmal.fasta	Sanmal_Sma_009860-T1	2	OG_214 OG_6492
Aque.fasta	Aque_Aqu2.1.21550_001	2	OG_503 OG_5342
Pbac.fasta	Pbac_sb2658355	2	OG_1402 OG_3450
Xesp.fasta	Xesp_028691-T1	2	OG_698 OG_6592
Emue.fasta	Emue_Em0021g909a.t1	2	OG_1815 OG_2812
Mlei.fasta	Mlei_ML0275.g4.i1	2	OG_3778 OG_5696
Hsap.fasta	Hsap_ENST00000381317	2	OG_2675 OG_2819
Mlei.fasta	Mlei_ML0280.g6.i1	2	OG_3994 OG_6374
Stycar.fasta	Stycar_maker-SC_scaffold2861-augustus-gene-0.8-mRNA-1	2	OG_5768 OG_6509
Pbac.fasta	Pbac_sb2658447	2	OG_862 OG_4972
Emue.fasta	Emue_Em0021g931a.t1	2	OG_1531 OG_2931
Coemet.fasta	Coemet_Cmet_scaffold17829_01	2	OG_1961 OG_3807
Horcal.fasta	Horcal_Hcv1.av93.c8.g616.i1	2	OG_3056 OG_6305
Hvul.fasta	Hvul_g19276_1	2	OG_1566 OG_2457
Morvir.fasta	Morvir_scaffold21.g96.t1	2	OG_2428 OG_3038
Pbac.fasta	Pbac_sb2658488	2	OG_861 OG_6094
Ocar.fasta	Ocar_g2068	2	OG_6158 OG_6550
Pbac.fasta	Pbac_sb2658502	2	OG_2260 OG_2625
Diagra.fasta	Diagra_EP00040_Diaphanoeca_grandis_P034172	2	OG_1716 OG_5881
Ocar.fasta	Ocar_g2095	2	OG_745 OG_1470
Opea.fasta	Opea_EP00118_Oscarella_pearsei_P000613	2	OG_2977 OG_6640
Pbac.fasta	Pbac_sb2658549	2	OG_3451 OG_5943
Xesp.fasta	Xesp_001460-T1	2	OG_998 OG_3913
Pbac.fasta	Pbac_sb2658558	2	OG_5755 OG_5924
Pbac.fasta	Pbac_sb2658559	2	OG_2424 OG_5956
Pbac.fasta	Pbac_sb2658575	2	OG_1269 OG_6326
Tetwil.fasta	Tetwil_g3454.t3	2	OG_1070 OG_1071
Rhoesc.fasta	Rhoesc_Res_009626-T1	2	OG_5091 OG_6750
Aaur.fasta	Aaur_scaffold1827.g4.t1	3	OG_1243 OG_1968 OG_4804
Fspp.fasta	Fspp_ffun1.m4.11742.m1	2	OG_904 OG_3647
Pbac.fasta	Pbac_sb2658649	2	OG_1036 OG_2214
Mylflu.fasta	Mylflu_EP00047_Mylnosiga_fluctuans_P003481	2	OG_1493 OG_4231
Xesp.fasta	Xesp_001723-T1	2	OG_3984 OG_4615
Tetwil.fasta	Tetwil_g3496.t2	2	OG_789 OG_2918
Rhoesc.fasta	Rhoesc_Res_009656-T1	2	OG_106 OG_6042
Opea.fasta	Opea_EP00118_Oscarella_pearsei_P000845	2	OG_153 OG_1887
Emue.fasta	Emue_Em0006g898a.t1	2	OG_1709 OG_2505
Tetwil.fasta	Tetwil_g3507.t2	2	OG_1631 OG_6640
Mlei.fasta	Mlei_ML0305.g14.i1	2	OG_5710 OG_5855
Rhoesc.fasta	Rhoesc_Res_009680-T1	2	OG_3082 OG_4615
Morvir.fasta	Morvir_scaffold224.g30.t1	2	OG_1598 OG_3166
Pbac.fasta	Pbac_sb2658727	2	OG_517 OG_1033
Ocar.fasta	Ocar_g2261	2	OG_5431 OG_5607
Bralan.fasta	Bralan_BLAG01001649_1	2	OG_745 OG_3001
HoiH23.fasta	HoiH23_PlH23_008819-RA	2	OG_1203 OG_1661
Ocar.fasta	Ocar_g2288	2	OG_2062 OG_3800
Pbac.fasta	Pbac_sb2658787	2	OG_3882 OG_4370
Pbac.fasta	Pbac_sb2658793	2	OG_1834 OG_6710
Stycar.fasta	Stycar_maker-SC_scaffold3007-augustus-gene-0.98-mRNA-1	2	OG_1005 OG_3830
Pbac.fasta	Pbac_sb2658802	2	OG_928 OG_6655
Stycar.fasta	Stycar_maker-SC_scaffold3007-snap-gene-0.117-mRNA-1	2	OG_1005 OG_4187
Tetwil.fasta	Tetwil_g3589.t2	2	OG_927 OG_5087
Gfas.fasta	Gfas_gfas1.m1.2032.m1	2	OG_2251 OG_3066
Tetwil.fasta	Tetwil_g3585.t2	2	OG_2288 OG_5839
Nemnom.fasta	Nemnom_g10045.t1	2	OG_4178 OG_5719
Mlei.fasta	Mlei_ML0317.g10.i1	2	OG_5673 OG_6022
Pbac.fasta	Pbac_sb2658833	3	OG_872 OG_2163 OG_3865
Gasp.fasta	Gasp_gasp1.m3.25901.m1	2	OG_4942 OG_6545
Dpul.fasta	Dpul_mRNA21472	2	OG_2698 OG_5726
Sanmal.fasta	Sanmal_Sma_010757-T1	2	OG_511 OG_6750
Sanmal.fasta	Sanmal_Sma_010776-T1	2	OG_616 OG_1605
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P017391	2	OG_1473 OG_1846
Tetwil.fasta	Tetwil_g3639.t2	2	OG_302 OG_304
Sanmal.fasta	Sanmal_Sma_010789-T1	2	OG_2463 OG_6232
Hhon.fasta	Hhon_g06857.t1	2	OG_2483 OG_5647
Tetwil.fasta	Tetwil_g3658.t2	2	OG_2868 OG_3788
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P053846	2	OG_246 OG_2155
Sanmal.fasta	Sanmal_Sma_010810-T1	2	OG_3459 OG_5657
Spur.fasta	Spur_XM_030988669.1	2	OG_1759 OG_6392
Sanmal.fasta	Sanmal_Sma_010827-T1	2	OG_5219 OG_6137
Nemnom.fasta	Nemnom_g10175.t1	2	OG_2043 OG_5860
Tetwil.fasta	Tetwil_g3720.t1	2	OG_4398 OG_6103
Tetwil.fasta	Tetwil_g3723.t1	2	OG_5724 OG_6356
Ocar.fasta	Ocar_g2435	2	OG_1492 OG_5224
Sanmal.fasta	Sanmal_Sma_010868-T1	3	OG_1743 OG_3403 OG_5899
Hvul.fasta	Hvul_g9897_1	2	OG_449 OG_4638
Ocar.fasta	Ocar_g2464	2	OG_2415 OG_2835
Stycar.fasta	Stycar_maker-SC_scaffold3116-augustus-gene-0.17-mRNA-1	2	OG_882 OG_2544
Ocar.fasta	Ocar_g2468	3	OG_133 OG_2763 OG_5854
Xesp.fasta	Xesp_002185-T1	2	OG_2029 OG_6367
Xestes.fasta	Xestes_augustus_masked-XT_scaffold19157-processed-gene-0.22-mRNA-1	2	OG_2137 OG_2874
Pbac.fasta	Pbac_sb2659046	2	OG_2496 OG_2648
Emue.fasta	Emue_Em0022g379a.t1	2	OG_3490 OG_5980
Horcal.fasta	Horcal_Hcv1.av93.c10.g687.i1	2	OG_1961 OG_3807
Sanmal.fasta	Sanmal_Sma_010964-T1	2	OG_628 OG_6107
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P054133	2	OG_317 OG_984
Tetwil.fasta	Tetwil_g3839.t1	2	OG_1000 OG_6450
Cgig.fasta	Cgig_XM_034449331.1	2	OG_1860 OG_5589
Stedip.fasta	Stedip_EP00041_Stephanoeca_diplocostata_P013279	2	OG_148 OG_740
Emue.fasta	Emue_Em0022g408a.t1	2	OG_5764 OG_5967
Emue.fasta	Emue_Em0007g1319a.t1	2	OG_283 OG_5887
Amil.fasta	Amil_Amillepora29012-RA	2	OG_2004 OG_2626
Ocar.fasta	Ocar_g2553	2	OG_2144 OG_2557
Ocar.fasta	Ocar_g2554	2	OG_157 OG_4380
Pbac.fasta	Pbac_sb2659102	2	OG_606 OG_2114
Pbac.fasta	Pbac_sb2659104	2	OG_632 OG_2363
Mlei.fasta	Mlei_ML0334.g7.i1	2	OG_2888 OG_3707
Hhon.fasta	Hhon_g07020.t1	2	OG_299 OG_5984
Fspp.fasta	Fspp_ffun1.m4.5022.m1	2	OG_604 OG_1224
Acagra.fasta	Acagra_model.g19670.t1	2	OG_1814 OG_2932
Fspp.fasta	Fspp_ffun1.m4.502.m1	2	OG_694 OG_3261
Sanmal.fasta	Sanmal_Sma_011052-T1	2	OG_5240 OG_6249
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P021993	2	OG_4155 OG_6233
Spis.fasta	Spis_XP_022805349_1	2	OG_4332 OG_5086
Pbac.fasta	Pbac_sb2659184	2	OG_4967 OG_6011
Mlei.fasta	Mlei_ML0344.g7.i1	2	OG_295 OG_6057
HoiH23.fasta	HoiH23_PlH23_009219-RA	2	OG_4044 OG_5668
Stycar.fasta	Stycar_maker-SC_scaffold3226-augustus-gene-0.40-mRNA-1	2	OG_705 OG_4230
Aque.fasta	Aque_Aqu2.1.22524_001	2	OG_6029 OG_6093
Pocdam.fasta	Pocdam_XM_027186866.1	2	OG_1769 OG_6050
Xesp.fasta	Xesp_002359-T1	2	OG_2257 OG_2592
Fspp.fasta	Fspp_ffun1.m4.5151.m1	2	OG_498 OG_3282
Mlei.fasta	Mlei_ML0346.g39.i1	2	OG_1111 OG_3794
Pbac.fasta	Pbac_sb2659250	3	OG_771 OG_999 OG_1031
Hsap.fasta	Hsap_ENST00000394754	2	OG_634 OG_2281
Hsap.fasta	Hsap_ENST00000394780	2	OG_446 OG_2198
Sanmal.fasta	Sanmal_Sma_011117-T1	2	OG_2126 OG_4588
Tetwil.fasta	Tetwil_g4011.t2	2	OG_1525 OG_2872
Mlei.fasta	Mlei_ML0346.g56.i1	2	OG_1991 OG_3915
Pbac.fasta	Pbac_sb2659278	2	OG_1324 OG_5228
Chofle.fasta	Chofle_EP00730_Choanoeca_flexa_P007626	2	OG_428 OG_1903
Tetwil.fasta	Tetwil_g4041.t1	2	OG_1039 OG_2981
Mlei.fasta	Mlei_ML0352.g2.i1	2	OG_2287 OG_6281
Acagra.fasta	Acagra_model.g19837.t1	2	OG_130 OG_184
Ocar.fasta	Ocar_g2706	2	OG_723 OG_746
Acaspe.fasta	Acaspe_EP00035_Acanthoeca_spectabilis_P008526	2	OG_4228 OG_4559
Mlei.fasta	Mlei_ML0354.g5.i1	2	OG_1064 OG_2061
Stycar.fasta	Stycar_maker-SC_scaffold3266-augustus-gene-0.52-mRNA-1	2	OG_5017 OG_5375
Amil.fasta	Amil_Amillepora29589-RA	2	OG_1492 OG_3527
Xesp.fasta	Xesp_002428-T1	2	OG_197 OG_2384
Sanmal.fasta	Sanmal_Sma_011181-T1	2	OG_2278 OG_3476
Pbac.fasta	Pbac_sb2659384	2	OG_438 OG_1570
Sanmal.fasta	Sanmal_Sma_011192-T1	2	OG_1236 OG_2965
Chem.fasta	Chem_TCONS_00057661	2	OG_2249 OG_6625
Emue.fasta	Emue_Em0007g15a.t1	2	OG_2186 OG_2685
Sanmal.fasta	Sanmal_Sma_011206-T1	2	OG_3268 OG_4482
HoiH06.fasta	HoiH06_mRNA9612	2	OG_4005 OG_5671
Xesp.fasta	Xesp_002483-T1	2	OG_2299 OG_2905
Horcal.fasta	Horcal_Hcv1.av93.c11.g136.i3	2	OG_3055 OG_5076
Stycar.fasta	Stycar_maker-SC_scaffold3334-augustus-gene-0.21-mRNA-1	2	OG_3345 OG_4871
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P022434	2	OG_5990 OG_6087
Mlei.fasta	Mlei_ML0380.g25.i1	2	OG_213 OG_727
Sanmal.fasta	Sanmal_Sma_011265-T1	2	OG_1189 OG_1235
Mlei.fasta	Mlei_ML0380.g26.i1	2	OG_1350 OG_2340
Aque.fasta	Aque_Aqu2.1.22832_001	2	OG_442 OG_2499
Emue.fasta	Emue_Em0022g698a.t1	2	OG_2346 OG_3675
Tcas.fasta	Tcas_TC009192_001	2	OG_2698 OG_5726
Emue.fasta	Emue_Em0007g256a.t1	2	OG_1492 OG_2581
Hhon.fasta	Hhon_g07304.t1	2	OG_2083 OG_2272
Ocar.fasta	Ocar_g2860	2	OG_3520 OG_4033
Emue.fasta	Emue_Em0007g25a.t1	2	OG_313 OG_1817
Tetwil.fasta	Tetwil_g4220.t2	2	OG_1385 OG_4103
Ocar.fasta	Ocar_g2878	2	OG_648 OG_5903
Bolinf.fasta	Bolinf_Binf_sb1252045	2	OG_1064 OG_2061
Mlei.fasta	Mlei_ML0388.g26.i1	2	OG_3746 OG_4367
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P054850	2	OG_41 OG_5367
Amil.fasta	Amil_Amillepora30001-RA	2	OG_667 OG_4667
Hvul.fasta	Hvul_g20388_1	3	OG_5990 OG_6436 OG_6496
Hvul.fasta	Hvul_g20391_1	2	OG_834 OG_2151
Ocar.fasta	Ocar_g2914	2	OG_1524 OG_4007
Mlei.fasta	Mlei_ML0388.g7.i1	2	OG_1919 OG_2767
Ocar.fasta	Ocar_g2918	2	OG_2152 OG_6359
Ocar.fasta	Ocar_g2930	3	OG_1020 OG_1021 OG_3297
Amil.fasta	Amil_Amillepora30028-RA	2	OG_3177 OG_4386
Xesp.fasta	Xesp_002635-T1	3	OG_3662 OG_3706 OG_4558
Tetwil.fasta	Tetwil_g4282.t2	2	OG_425 OG_6237
Ocar.fasta	Ocar_g295	2	OG_967 OG_2607
Pbac.fasta	Pbac_sb2659595	2	OG_2477 OG_5979
Tetwil.fasta	Tetwil_g4286.t2	2	OG_665 OG_2484
Xesp.fasta	Xesp_002644-T1	2	OG_73 OG_6508
Xesp.fasta	Xesp_002658-T1	2	OG_103 OG_1626
Xesp.fasta	Xesp_002672-T1	2	OG_3524 OG_4369
Stycar.fasta	Stycar_maker-SC_scaffold34157-snap-gene-0.38-mRNA-1	2	OG_2129 OG_2304
Ocar.fasta	Ocar_g2978	2	OG_983 OG_2799
Stycar.fasta	Stycar_maker-SC_scaffold3421-snap-gene-0.51-mRNA-1	2	OG_220 OG_6103
Bralan.fasta	Bralan_BLAG01102830_1	2	OG_718 OG_2453
Salkve.fasta	Salkve_EP00050_Salpingoeca_kvevrii_P006941	2	OG_889 OG_3608
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P018675	2	OG_1225 OG_6607
Xesp.fasta	Xesp_002698-T1	2	OG_4283 OG_4720
Salmac.fasta	Salmac_EP00052_Salpingoeca_macrocollata_P009604	2	OG_5990 OG_6125
Hvul.fasta	Hvul_g20505_1	2	OG_1700 OG_2293
Ocar.fasta	Ocar_g3028	2	OG_1736 OG_6125
HoiH23.fasta	HoiH23_PlH23_009655-RA	2	OG_4666 OG_5717
Pbac.fasta	Pbac_sb2659730	2	OG_1242 OG_3668
Emue.fasta	Emue_Em0022g937a.t1	2	OG_1241 OG_2679
Xesp.fasta	Xesp_002745-T1	2	OG_2040 OG_5220
Adig.fasta	Adig_XM_015900144.1	2	OG_72 OG_2335
Sanmal.fasta	Sanmal_Sma_011576-T1	2	OG_1589 OG_6470
Pbac.fasta	Pbac_sb2659753	2	OG_3694 OG_4110
Skow.fasta	Skow_XM_002732186.2	2	OG_4714 OG_5965
Rhoesc.fasta	Rhoesc_Res_010783-T1	2	OG_3327 OG_6697
Amil.fasta	Amil_Amillepora30357-RA	3	OG_604 OG_1224 OG_3133
Stycar.fasta	Stycar_maker-SC_scaffold3473-augustus-gene-0.29-mRNA-1	2	OG_1686 OG_4550
Tetwil.fasta	Tetwil_g4411.t2	2	OG_2027 OG_4912
Hvul.fasta	Hvul_g20575_1	2	OG_664 OG_1791
Exapal.fasta	Exapal_XM_021053668.2	2	OG_5830 OG_6545
Aque.fasta	Aque_Aqu2.1.23364_001	2	OG_2888 OG_3038
Xesp.fasta	Xesp_002794-T1	2	OG_95 OG_2758
Hvul.fasta	Hvul_g20585_1	2	OG_4877 OG_5616
Xesp.fasta	Xesp_002799-T1	2	OG_1836 OG_1988
Tetwil.fasta	Tetwil_g4453.t2	2	OG_468 OG_5675
Exapal.fasta	Exapal_XM_021053727.2	2	OG_4220 OG_6580
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P018915	2	OG_428 OG_1903
Sanmal.fasta	Sanmal_Sma_011649-T1	2	OG_3428 OG_6388
Sanmal.fasta	Sanmal_Sma_011652-T1	2	OG_277 OG_1822
Sanmal.fasta	Sanmal_Sma_011670-T1	2	OG_3925 OG_4661
Pbac.fasta	Pbac_sb2659851	2	OG_3828 OG_4910
Stycar.fasta	Stycar_maker-SC_scaffold3501-snap-gene-0.11-mRNA-1	2	OG_2583 OG_6254
Ocar.fasta	Ocar_g3156	2	OG_5566 OG_5655
Ocar.fasta	Ocar_g3171	2	OG_559 OG_586
Xesp.fasta	Xesp_002874-T1	2	OG_108 OG_1233
Pbac.fasta	Pbac_sb2659917	2	OG_140 OG_6097
Horcal.fasta	Horcal_Hcv1.av93.c11.g415.i1	2	OG_1064 OG_2061
Ocar.fasta	Ocar_g321	2	OG_301 OG_2704
Salpun.fasta	Salpun_EP00053_Salpingoeca_punica_P011684	2	OG_6111 OG_6730
Salurc.fasta	Salurc_EP00051_Salpingoeca_urceolata_P004633	2	OG_5573 OG_5679
Rhoesc.fasta	Rhoesc_Res_010938-T2	2	OG_2585 OG_5635
Microa.fasta	Microa_EP00043_Microstomoeca_roanoka_P019136	2	OG_6111 OG_6730
Nemnom.fasta	Nemnom_g11092.t1	2	OG_3749 OG_4205
Amil.fasta	Amil_Amillepora30747-RA	2	OG_262 OG_4633
Sanmal.fasta	Sanmal_Sma_011786-T1	2	OG_254 OG_2816
Hhon.fasta	Hhon_g07616.t1	2	OG_753 OG_5132
Ocar.fasta	Ocar_g3255	2	OG_1398 OG_1513
Emue.fasta	Emue_Em0023g20a.t1	2	OG_1540 OG_6800
Aque.fasta	Aque_Aqu2.1.23572_001	2	OG_4450 OG_5779
Sanmal.fasta	Sanmal_Sma_011802-T1	2	OG_4849 OG_5153
Pbac.fasta	Pbac_sb2660004	2	OG_1162 OG_5723
Pbac.fasta	Pbac_sb2660011	2	OG_500 OG_3377
Rhoesc.fasta	Rhoesc_Res_010993-T1	2	OG_875 OG_4437
Ocar.fasta	Ocar_g3277	2	OG_1007 OG_6712
Sanmal.fasta	Sanmal_Sma_011810-T1	2	OG_2863 OG_4400
Mlei.fasta	Mlei_ML0453.g1.i1	2	OG_2895 OG_4416
Pbac.fasta	Pbac_sb2660042	2	OG_2703 OG_3238
Hhon.fasta	Hhon_g07663.t1	2	OG_4276 OG_6213
Mlei.fasta	Mlei_ML0461.g2.i1	2	OG_5284 OG_6084
Tetwil.fasta	Tetwil_g8609.t2	2	OG_2456 OG_4369
Emue.fasta	Emue_Em0023g27a.t1	2	OG_1562 OG_3113
Mlei.fasta	Mlei_ML0463.g12.i1	2	OG_2740 OG_3092
Stycar.fasta	Stycar_maker-SC_scaffold3618-augustus-gene-0.13-mRNA-1	2	OG_1255 OG_6033
Ocar.fasta	Ocar_g333	2	OG_1002 OG_6483
Pbac.fasta	Pbac_sb2660119	2	OG_1693 OG_3110
Pbac.fasta	Pbac_sb2660137	2	OG_1357 OG_2649
Hvul.fasta	Hvul_g20893_1	2	OG_331 OG_4647
Tetwil.fasta	Tetwil_g4766.t2	2	OG_314 OG_5631
Tetwil.fasta	Tetwil_g4772.t3	2	OG_295 OG_6379
Saldol.fasta	Saldol_EP00054_Salpingoeca_dolichothecata_P023741	2	OG_1948 OG_5777
Ocar.fasta	Ocar_g3401	2	OG_4323 OG_5326
Pbac.fasta	Pbac_sb2660167	2	OG_3026 OG_5745
Ocar.fasta	Ocar_g3407	2	OG_2492 OG_3613
Pbac.fasta	Pbac_sb2660172	2	OG_2157 OG_2308
Pbac.fasta	Pbac_sb2660173	2	OG_3630 OG_3777
Sanmal.fasta	Sanmal_Sma_011948-T1	2	OG_845 OG_3518
Xestes.fasta	Xestes_augustus_masked-XT_scaffold271-processed-gene-0.6-mRNA-1	2	OG_1360 OG_4705
Tetwil.fasta	Tetwil_g4825.t2	2	OG_3439 OG_6483
Ocar.fasta	Ocar_g3444	2	OG_2639 OG_3118
Ocar.fasta	Ocar_g3449	3	OG_671 OG_2242 OG_4016
Ocar.fasta	Ocar_g3450	2	OG_4261 OG_4646
Pbac.fasta	Pbac_sb2660219	2	OG_2484 OG_4975
Hvul.fasta	Hvul_g20962_1	2	OG_367 OG_2758
Codhol.fasta	Codhol_EP00042_Codosiga_hollandica_P055935	2	OG_1865 OG_2789
Aaur.fasta	Aaur_scaffold214.g21.t1	2	OG_169 OG_3622
Spis.fasta	Spis_XP_022806762_1	2	OG_3135 OG_3737
Sanmal.fasta	Sanmal_Sma_011999-T1	2	OG_2810 OG_3222
Gasp.fasta	Gasp_gasp1.m3.27398.m1	2	OG_3317 OG_6057
Pbac.fasta	Pbac_sb2660260	2	OG_2542 OG_2989
Ocar.fasta	Ocar_g3514	3	OG_1617 OG_4314 OG_4981
Tetwil.fasta	Tetwil_g10026.t2	2	OG_2532 OG_4024
