orthogroup	orthogroup_name
OG_6461	OG_6461:ribosomal_protein_L38
OG_6469	OG_6469:NADH_ubiquinone_oxidoreductase_subunit_B9/Ndufb9
OG_6479	OG_6479:selenoprotein_S
OG_6481	OG_6481:
OG_6486	OG_6486:general_transcription_factor_IIH_subunit_5/Gtf2h5
OG_6489	NA
OG_6491	OG_6491:Atp5k
OG_6498	OG_6498:
OG_6506	OG_6506:NADH_ubiquinone_oxidoreductase_subunit_A1/Ndufa1
OG_6510	OG_6510:NADH_ubiquinone_oxidoreductase_subunit_B10/Ndufb10
OG_6520	NA
OG_6522	OG_6522:Atp5md
OG_6530	OG_6530:Blcap
OG_6531	OG_6531:Ndufb5
OG_6536	OG_6536:Atp5j2
OG_6538	OG_6538:Cmas
OG_6539	OG_6539:Ndufc2
OG_6542	OG_6542:Sobp
OG_6545	OG_6545:Smim13
OG_6549	OG_6549:BC031181
OG_6558	OG_6558:
OG_6561	OG_6561:St6galnac5
OG_6565	OG_6565:protein_phosphatase_1_regulatory_inhibitor_subunit_14A/protein_phosphatase_1_regulatory_inhibitor_subunit_14B/protein_phosphatase_1_regulatory_inhibitor_subunit_14C
OG_6574	OG_6574:Wasf1/WASP_family_member_1/WASP_family_member_3
OG_6575	OG_6575:DMRT_like_family_A2/like_DMRTA1/DMRTA2
OG_6576	OG_6576:like_DMRTA1/DMRTA2
OG_6577	OG_6577:Gprasp1/Gprasp2
OG_6582	OG_6582:family_with_sequence_similarity_241_member_B
OG_6588	OG_6588:serine_arginine_repetitive_matrix_2
OG_6590	OG_6590:ral_guanine_nucleotide_dissociation_stimulator_like_1
OG_6591	OG_6591:Rap_guanine_nucleotide_exchange_factor_2/RasGEF_domain_family_member_1B/SOS_Ras_Rac_guanine_nucleotide_exchange_factor_1
OG_6596	OG_6596:
OG_6599	OG_6599:
OG_6602	OG_6602:
OG_6604	OG_6604:
OG_6609	OG_6609:
OG_6611	OG_6611:ATF4/ATF5
OG_6612	OG_6612:ATF4/ATF5
OG_6635	OG_6635:Cygb/cytoglobin/hemoglobin_subunit_zeta/neuroglobin
OG_6637	OG_6637:H1.0_linker_histone
OG_6639	OG_6639:synaptogyrin_1/synaptogyrin_2/Syngr1/Syngr3
OG_6640	OG_6640:
OG_6641	OG_6641:Cacng2/Cacng3
OG_6653	OG_6653:Lamp5/lysosomal_associated_membrane_protein_2
OG_6655	NA
OG_6661	OG_6661:perilipin_3/perilipin_5
OG_6664	NA
OG_6666	OG_6666:Ndufb8
OG_6669	OG_6669:Atp6ap2/ATPase_H_transporting_accessory_protein_2
OG_6670	OG_6670:BBSome_interacting_protein_1
OG_6676	OG_6676:oxysterol_binding_protein/oxysterol_binding_protein_2
OG_6678	OG_6678:cilia_and_flagella_associated_protein_36
OG_6697	OG_6697:1700037H04Rik/chromosome_20_open_reading_frame_27
OG_6702	OG_6702:centrosomal_protein_135
OG_6708	OG_6708:family_with_sequence_similarity_234_member_B
OG_6723	OG_6723:small_integral_membrane_protein_14
OG_6724	OG_6724:
OG_6728	OG_6728:Cacybp/calcyclin_binding_protein
OG_6731	OG_6731:Hap1/trafficking_kinesin_protein_1
OG_6732	NA
OG_6739	OG_6739:Mien1/migration_and_invasion_enhancer_1/selenoprotein_T
OG_6740	OG_6740:centriolar_coiled_coil_protein_110
OG_6741	OG_6741:coiled_coil_domain_containing_96
OG_6742	OG_6742:coiled_coil_domain_containing_113
OG_6743	OG_6743:amnion_associated_transmembrane_protein
OG_6750	OG_6750:6430548M08Rik/KIAA0513
OG_6757	OG_6757:coiled_coil_domain_containing_170
OG_6771	NA
OG_6787	OG_6787:claspin
OG_6789	NA
OG_6793	OG_6793:inositol_3_phosphate_synthase_1
OG_6800	OG_6800:Dipk1b
OG_6803	OG_6803:Inafm1
OG_6804	OG_6804:Auts2
OG_6806	OG_6806:zinc_finger_C4H2_type_containing
OG_6823	NA
OG_6836	OG_6836:
OG_6837	OG_6837:prominin_1
OG_6841	OG_6841:ATP_synthase_peripheral_stalk_membrane_subunit_b/Atp5pb
OG_6849	OG_6849:regulatory_subunit_of_type_II_PKA_R_subunit_domain_containing_1
OG_6850	OG_6850:PX_domain_containing_serine_threonine_kinase_like
OG_6851	OG_6851:Wipf3
OG_6852	OG_6852:Cdip1/lipopolysaccharide_induced_TNF_factor
OG_6855	OG_6855:cilia_and_flagella_associated_protein_45
OG_6857	OG_6857:Rgs7bp
OG_6864	OG_6864:protein_phosphatase_1_regulatory_inhibitor_subunit_2
OG_6887	OG_6887:axin_interactor_dorsalization_associated
OG_6888	OG_6888:zinc_finger_C3H1_type_containing
OG_6889	OG_6889:rhomboid_5_homolog_1/ribonuclease_H2_subunit_C
OG_6890	NA
OG_6899	OG_6899:Cox7c
OG_6901	OG_6901:Serf1
OG_6922	OG_6922:capicua_transcriptional_repressor
OG_6932	OG_6932:
OG_6933	OG_6933:
OG_6934	OG_6934:UDP_glucose_ceramide_glucosyltransferase
OG_6937	OG_6937:single_pass_membrane_protein_with_aspartate_rich_tail_1/Smdt1
OG_6940	OG_6940:myosin_heavy_chain_6/myosin_heavy_chain_7
OG_6952	OG_6952:ELKS_RAB6_interacting_CAST_family_member_2/Erc2
OG_6953	OG_6953:ATP_synthase_peripheral_stalk_subunit_F6/Atp5j
OG_6956	OG_6956:Hsbp1
OG_6960	OG_6960:glucosamine_phosphate_N_acetyltransferase_1
OG_6961	OG_6961:N_acetyltransferase_8_putative/N_acetyltransferase_8B_putative_gene_pseudogene/Nat8l
OG_6969	NA
OG_6972	NA
OG_6973	OG_6973:hemojuvelin_BMP_co_receptor/repulsive_guidance_molecule_BMP_co_receptor_a/repulsive_guidance_molecule_BMP_co_receptor_b
OG_6978	OG_6978:Ndufb2
OG_6983	OG_6983:
OG_6985	NA
OG_6997	OG_6997:
OG_7003	OG_7003:Ttyh1/Ttyh3
OG_7036	NA
OG_7068	OG_7068:Arpp19/cAMP_regulated_phosphoprotein_19/Ensa
OG_7070	NA
OG_7085	OG_7085:SKI_DACH_domain_containing_1
OG_7105	OG_7105:Cox7a2/cytochrome_c_oxidase_subunit_7A2
OG_7131	OG_7131:protein_phosphatase_4_regulatory_subunit_4
OG_7133	OG_7133:Ppp2r1a/protein_phosphatase_2_scaffold_subunit_Aalpha
OG_7137	OG_7137:3_phosphoadenosine_5_phosphosulfate_synthase_2
OG_7140	NA
OG_7145	OG_7145:ribonuclease_T2
OG_7147	OG_7147:asteroid_homolog_1
OG_7164	OG_7164:4_aminobutyrate_aminotransferase/Abat
OG_7166	OG_7166:Syndig1l/Tmem91
OG_7167	OG_7167:zinc_finger_DHHC_type_containing_1
OG_7177	OG_7177:Ral_GEF_with_PH_domain_and_SH3_binding_motif_2
OG_7185	OG_7185:transmembrane_protein_192
OG_7187	OG_7187:transmembrane_protein_86A
OG_7194	OG_7194:charged_multivesicular_body_protein_2A
OG_7196	NA
OG_7206	OG_7206:ecotropic_viral_integration_site_5
OG_7207	OG_7207:lysophosphatidylcholine_acyltransferase_3
OG_7211	OG_7211:C2cd2l/protein_kinase_C_theta/unc_13_homolog_B
OG_7213	OG_7213:protein_disulfide_isomerase_family_A_member_3
OG_7226	OG_7226:eukaryotic_translation_initiation_factor_4E_family_member_3
OG_7230	OG_7230:Id2
OG_7232	OG_7232:like_ATOH1/ATOH7/ATOH8/BHLHA9/BHLHA15/BHLHE22/BHLHE23/NEUROD1/NEUROD2/NEUROD4/NEUROD6/NEUROG1/NEUROG2/NEUROG3/OLIG1/OLIG2/OLIG3/Mapk10/Mapk9/mitogen_activated_protein_kinase_10
OG_7237	OG_7237:FERD3L/like_FERD3L/PTF1A/PTF1A
OG_7241	OG_7241:ASCL3/ASCL4/ASCL5/like_ASCL1/ASCL2/ASCL3/ASCL4/ASCL5/like_ASCL3/ASCL4/ASCL5
OG_7245	OG_7245:BHLHA15/BHLHE22/BHLHE23/OLIG1/OLIG2/OLIG3/Bhlhe22/NEUROD1/NEUROD2/NEUROD4/NEUROD6
OG_7247	OG_7247:like_ATOH8/BHLHA9/NEUROD1/NEUROD2/NEUROD4/NEUROD6
OG_7248	OG_7248:NEUROD1/NEUROD2/NEUROD4/NEUROD6/Neurod2/Neurod6
OG_7251	OG_7251:like_FERD3L/PTF1A
OG_7255	OG_7255:fasciculation_and_elongation_protein_zeta_2/Fez1
OG_7259	OG_7259:Serinc1/serine_incorporator_1
OG_7266	OG_7266:Camta1
OG_7283	OG_7283:
OG_7293	OG_7293:
OG_7294	OG_7294:COMM_domain_containing_6
OG_7303	OG_7303:TBX19/TBXT
OG_7304	OG_7304:
OG_7305	OG_7305:
OG_7306	OG_7306:cut_like_homeobox_1
OG_7308	OG_7308:
OG_7309	OG_7309:
OG_7319	OG_7319:
OG_7325	OG_7325:Tpd52l1
OG_7330	OG_7330:
OG_7337	OG_7337:
OG_7341	OG_7341:
OG_7345	OG_7345:
OG_7347	OG_7347:
OG_7348	OG_7348:
OG_7355	OG_7355:
OG_7356	OG_7356:
OG_7359	OG_7359:
OG_7362	OG_7362:
OG_7364	OG_7364:
OG_7367	OG_7367:
OG_7373	OG_7373:transmembrane_protein_184B
OG_7376	OG_7376:
OG_7379	OG_7379:
OG_7384	OG_7384:
OG_7385	OG_7385:Oaz1/Oaz2/ornithine_decarboxylase_antizyme_1
OG_7392	OG_7392:
OG_7393	OG_7393:
OG_7405	OG_7405:
OG_7406	OG_7406:
OG_7412	OG_7412:
OG_7415	OG_7415:
OG_7416	OG_7416:
OG_7417	OG_7417:
OG_7421	OG_7421:
OG_7422	OG_7422:
OG_7428	OG_7428:
OG_7429	OG_7429:
OG_7440	OG_7440:microtubule_associated_protein_10
OG_7441	OG_7441:
OG_7449	OG_7449:
OG_7469	OG_7469:
OG_7477	OG_7477:
OG_7479	OG_7479:
OG_7490	OG_7490:
OG_7492	OG_7492:
OG_7494	OG_7494:intersectin_1
OG_7503	OG_7503:
OG_7504	OG_7504:activating_transcription_factor_7_interacting_protein_2
OG_7506	OG_7506:
OG_7511	OG_7511:
OG_7513	OG_7513:
OG_7514	OG_7514:
OG_7518	OG_7518:
OG_7521	OG_7521:
OG_7523	OG_7523:
OG_7531	OG_7531:
OG_7533	OG_7533:
OG_7538	OG_7538:
OG_7539	OG_7539:
OG_7549	OG_7549:annexin_A11/annexin_A7
OG_7550	OG_7550:FOS/FOSB/FOSL1/FOSL2
OG_7551	NA
OG_7552	OG_7552:annexin_A13/annexin_A7/CFAP97_domain_containing_1
OG_7558	OG_7558:
OG_7561	OG_7561:
OG_7563	OG_7563:
OG_7566	OG_7566:
OG_7567	OG_7567:
OG_7569	OG_7569:Rogdi/rogdi_atypical_leucine_zipper
OG_7571	OG_7571:Srcin1
OG_7576	OG_7576:
OG_7577	OG_7577:NA;zf-met.HG46.0
OG_7589	OG_7589:
OG_7597	OG_7597:Rho_GTPase_activating_protein_6
OG_7602	OG_7602:Habp4/SERPINE1_mRNA_binding_protein_1
OG_7605	OG_7605:
OG_7608	OG_7608:
OG_7609	OG_7609:
OG_7616	OG_7616:
OG_7617	OG_7617:chromosome_16_open_reading_frame_87
OG_7619	OG_7619:leptin_receptor_overlapping_transcript/leptin_receptor_overlapping_transcript_like_1
OG_7622	OG_7622:protein_kinase_cAMP_dependent_type_II_regulatory_subunit_alpha
OG_7631	OG_7631:Tmem59l/transmembrane_protein_59
OG_7636	OG_7636:
OG_7645	OG_7645:
OG_7650	OG_7650:
OG_7658	OG_7658:
OG_7661	OG_7661:
OG_7671	OG_7671:
OG_7682	OG_7682:
OG_7684	OG_7684:
OG_7689	OG_7689:huntingtin_interacting_protein_K/Hypk
OG_7690	OG_7690:heat_shock_transcription_factor_2_binding_protein
OG_7692	OG_7692:Pde10a/phosphodiesterase_10A
OG_7695	OG_7695:
OG_7706	OG_7706:
OG_7708	OG_7708:
OG_7709	OG_7709:
OG_7720	OG_7720:
OG_7727	OG_7727:
OG_7733	OG_7733:Cox6a1/cytochrome_c_oxidase_subunit_6A1
OG_7745	OG_7745:c_Maf_inducing_protein/Cmip
OG_7753	OG_7753:Fam81a/family_with_sequence_similarity_81_member_A
OG_7764	OG_7764:
OG_7776	OG_7776:androgen_dependent_TFPI_regulating_protein/androgen_induced_1
OG_7777	OG_7777:
OG_7781	OG_7781:
OG_7802	OG_7802:
OG_7805	OG_7805:
OG_7807	OG_7807:Wnt_family_member_2/Wnt_family_member_5A/Wnt_family_member_5B/Wnt_family_member_7A
OG_7809	OG_7809:Wnt_family_member_2/Wnt_family_member_7A/Wnt_family_member_8A/Wnt_family_member_8B
OG_7820	OG_7820:Saraf/store_operated_calcium_entry_associated_regulatory_factor
OG_7821	OG_7821:
OG_7825	OG_7825:
OG_7835	OG_7835:
OG_7837	OG_7837:Clstn1/Clstn2/Clstn3
OG_7838	OG_7838:
OG_7855	OG_7855:
OG_7856	OG_7856:
OG_7859	OG_7859:phosphodiesterase_3A
OG_7870	OG_7870:
OG_7874	OG_7874:
OG_7878	OG_7878:Phactr1/Phactr3/phosphatase_and_actin_regulator_4
OG_7896	OG_7896:phosphodiesterase_8B
OG_7899	OG_7899:
OG_7902	OG_7902:
OG_7908	OG_7908:
OG_7920	OG_7920:
OG_7927	OG_7927:
OG_7931	OG_7931:
OG_7932	OG_7932:
OG_7933	OG_7933:
OG_7936	OG_7936:
OG_7937	OG_7937:MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_7938	OG_7938:like_BACH1/BACH2/MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NFE2/NFE2L1/NFE2L2/NFE2L3/NRL/MAF/MAFA/MAFB/MAFF/MAFG/MAFK/NRL
OG_7962	OG_7962:
OG_7966	OG_7966:
OG_7972	OG_7972:glypican_1/glypican_5/glypican_6
OG_7977	OG_7977:solute_carrier_family_47_member_1
OG_7978	OG_7978:
OG_7983	OG_7983:
OG_7987	OG_7987:
OG_7988	OG_7988:
OG_7989	OG_7989:
OG_7994	OG_7994:stabilizer_of_axonemal_microtubules_1
OG_7998	OG_7998:
OG_7999	OG_7999:sperm_associated_antigen_8
OG_8001	OG_8001:
OG_8004	OG_8004:
OG_8007	OG_8007:BRO1_domain_and_CAAX_motif_containing
OG_8015	OG_8015:like_CEBPG
OG_8016	OG_8016:
OG_8019	OG_8019:
OG_8046	OG_8046:
OG_8047	OG_8047:karyopherin_subunit_alpha_3
OG_8069	OG_8069:kinesin_family_member_19
OG_8071	OG_8071:RAB3A_interacting_protein_like_1
OG_8074	OG_8074:Hint1/histidine_triad_nucleotide_binding_protein_1
OG_8084	OG_8084:
OG_8098	OG_8098:ATPase_H_transporting_accessory_protein_1
OG_8099	OG_8099:Atp6v1c1/ATPase_H_transporting_V1_subunit_C1
OG_8119	OG_8119:dynein_axonemal_light_intermediate_chain_1
OG_8145	OG_8145:Atp5o/DNA_replication_fork_stabilization_factor_DONSON
OG_8148	OG_8148:nicotinate_phosphoribosyltransferase
OG_8149	OG_8149:mirror_image_polydactyly_1
OG_8155	NA
OG_8157	NA
OG_8179	OG_8179:porcupine_O_acyltransferase
OG_8192	NA
OG_8200	OG_8200:solute_carrier_family_34_member_2
OG_8204	OG_8204:
OG_8214	NA
OG_8226	NA
OG_8234	OG_8234:coiled_coil_domain_containing_62
OG_8243	OG_8243:pseudopodium_enriched_atypical_kinase_1
OG_8248	OG_8248:TFAP2A/TFAP2B/TFAP2C/TFAP2D/TFAP2E
OG_8254	OG_8254:Fam174a
OG_8262	OG_8262:GATA_binding_protein_5/GATA4/GATA5/GATA6/like_TRPS1
OG_8267	OG_8267:rubicon_autophagy_regulator/rubicon_like_autophagy_enhancer
OG_8275	NA
OG_8312	OG_8312:ribonuclease_P_MRP_subunit_p25_like/Rpp25
OG_8314	NA
OG_8315	NA
OG_8319	OG_8319:Scamp1/Scamp5/secretory_carrier_membrane_protein_1/secretory_carrier_membrane_protein_2/secretory_carrier_membrane_protein_3
OG_8326	OG_8326:glutamate_ammonia_ligase
OG_8327	OG_8327:DnaJ_heat_shock_protein_family_Hsp40_member_B13
OG_8330	OG_8330:Park7
OG_8336	OG_8336:vinculin
OG_8347	OG_8347:SH3_domain_containing_GRB2_like_endophilin_B1/Sh3glb2
OG_8355	NA
OG_8357	OG_8357:transmembrane_BAX_inhibitor_motif_containing_6
OG_8361	OG_8361:centrosomal_protein_290
OG_8368	OG_8368:zinc_finger_HIT_type_containing_3
OG_8370	OG_8370:protein_phosphatase_1_regulatory_subunit_3B/protein_phosphatase_1_regulatory_subunit_3C
OG_8372	NA
OG_8373	NA
OG_8374	OG_8374:AC020909.1/EHF/ELF1/ELF2/ELF3/ELF4/ELF5/SPDEF/SPI1/SPIB/SPIC/ETV6/ETV7
OG_8378	NA
OG_8380	NA
OG_8381	NA
OG_8387	OG_8387:like_STAT1/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/signal_transducer_and_activator_of_transcription_6
OG_8389	OG_8389:
OG_8392	OG_8392:Wnt_ligand_secretion_mediator
OG_8394	OG_8394:
OG_8395	OG_8395:
OG_8409	OG_8409:
OG_8410	OG_8410:
OG_8411	OG_8411:erythroid_differentiation_regulatory_factor_1
OG_8414	OG_8414:
OG_8415	OG_8415:
OG_8419	OG_8419:
OG_8423	OG_8423:ARFGEF_family_member_3
OG_8424	NA
OG_8425	OG_8425:ubiquitin_conjugating_enzyme_E2_O
OG_8427	OG_8427:GRIP_and_coiled_coil_domain_containing_2
OG_8439	OG_8439:Srpk2/SRSF_protein_kinase_3
OG_8448	OG_8448:Cox5b/cytochrome_c_oxidase_subunit_5B
OG_8455	OG_8455:Abr/ABR_activator_of_RhoGEF_and_GTPase/BCR_activator_of_RhoGEF_and_GTPase
OG_8456	OG_8456:CXXC4/CXXC5/TET1/TET3
OG_8458	OG_8458:lebercilin_LCA5
OG_8459	OG_8459:centromere_protein_J
OG_8464	NA
OG_8465	OG_8465:Atcay/prune_exopolyphosphatase_1/Prune2
OG_8469	OG_8469:XK_related_4/XK_related_6
OG_8470	OG_8470:chromosome_5_open_reading_frame_49
OG_8475	OG_8475:ATPase_13A3
OG_8483	NA
OG_8484	OG_8484:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1/ETS_proto_oncogene_1_transcription_factor/ETS1/ETS2/ETV2/GABPA
OG_8487	OG_8487:
OG_8490	OG_8490:Cox6b1/cytochrome_c_oxidase_subunit_6B1
OG_8493	OG_8493:phosphoserine_aminotransferase_1
OG_8494	NA
OG_8509	OG_8509:midnolin
OG_8516	OG_8516:muscleblind_like_splicing_regulator_1
OG_8521	OG_8521:Chst1
OG_8522	OG_8522:
OG_8524	NA
OG_8530	OG_8530:anoctamin_8
OG_8535	OG_8535:reticulon_4/Rtn1/Rtn3/Rtn4
OG_8538	OG_8538:cellular_retinoic_acid_binding_protein_1/cellular_retinoic_acid_binding_protein_2/Fabp3/Fabp5/fatty_acid_binding_protein_12/fatty_acid_binding_protein_2/fatty_acid_binding_protein_4/fatty_acid_binding_protein_5/fatty_acid_binding_protein_7/fatty_acid_binding_protein_9
OG_8555	NA
OG_8572	OG_8572:RBPJ/RBPJL
OG_8578	OG_8578:transmembrane_protein_272
OG_8588	OG_8588:
OG_8590	OG_8590:sestrin_1
OG_8591	OG_8591:RUNX1/RUNX2/RUNX3
OG_8596	OG_8596:epithelial_splicing_regulatory_protein_1
OG_8600	OG_8600:
OG_8604	OG_8604:
OG_8606	OG_8606:
OG_8607	OG_8607:
OG_8610	OG_8610:3_2_5_bisphosphate_nucleotidase_2/Impad1
OG_8611	OG_8611:lysosomal_protein_transmembrane_4_beta
OG_8612	OG_8612:
OG_8613	OG_8613:cytoplasmic_polyadenylation_element_binding_protein_2/cytoplasmic_polyadenylation_element_binding_protein_3
OG_8618	OG_8618:unc_80_homolog_NALCN_channel_complex_subunit/Unc80
OG_8625	OG_8625:
OG_8629	OG_8629:Rtf1/RTF1_homolog_Paf1_RNA_polymerase_II_complex_component
OG_8642	OG_8642:like_MEIS1/MEIS2/MEIS3/Meis2/PKNOX1/PKNOX2
OG_8643	OG_8643:Atp1a1/Atp1a3/ATPase_Na_K_transporting_subunit_alpha_1/ATPase_Na_K_transporting_subunit_alpha_3
OG_8649	OG_8649:Atp6v0a1/ATPase_H_transporting_V0_subunit_a1/DNA_meiotic_recombinase_1
OG_8671	OG_8671:SMG1_nonsense_mediated_mRNA_decay_associated_PI3K_related_kinase
OG_8682	NA
OG_8688	NA
OG_8689	OG_8689:macoilin_1
OG_8694	OG_8694:inner_centromere_protein/TUB/TULP3
OG_8702	OG_8702:phosphatidylinositol_transfer_protein_cytoplasmic_1
OG_8708	OG_8708:lectin_mannose_binding_1
OG_8709	NA
OG_8713	OG_8713:ubiquitin_conjugating_enzyme_E2_W
OG_8720	OG_8720:
OG_8721	OG_8721:Stxbp1/syntaxin_binding_protein_1
OG_8727	NA
OG_8736	OG_8736:Ttll7/tubulin_tyrosine_ligase_like_7
OG_8739	OG_8739:Slc4a10
OG_8744	OG_8744:2210016L21Rik
OG_8752	OG_8752:acylphosphatase_1/acylphosphatase_2
OG_8756	OG_8756:
OG_8776	OG_8776:like_NFIL3/NFILZ
OG_8777	OG_8777:Dbp/DBP/HLF/TEF/Hlf/Tef/TEF_transcription_factor_PAR_bZIP_family_member
OG_8779	OG_8779:like_DBP/HLF/NFIL3/NFILZ/TEF
OG_8795	OG_8795:Gpm6a/Gpm6b/Plp1
OG_8844	NA
OG_8864	NA
OG_8877	NA
OG_8886	NA
OG_8896	NA
OG_8910	NA
OG_8912	NA
OG_8914	OG_8914:zinc_finger_SWIM_type_containing_5/zinc_finger_SWIM_type_containing_6
OG_8924	NA
OG_8934	NA
OG_8948	NA
OG_8954	NA
OG_8963	NA
OG_9017	NA
OG_9025	OG_9025:Stmn1/Stmn2/Stmn3/Stmn4
OG_9043	NA
OG_9094	NA
OG_9095	NA
OG_9138	OG_9138:core_binding_factor_subunit_beta
OG_9146	NA
OG_9160	OG_9160:caseinolytic_mitochondrial_matrix_peptidase_chaperone_subunit_X/Rbms3/RNA_binding_motif_single_stranded_interacting_protein_1/RNA_binding_motif_single_stranded_interacting_protein_3
OG_9177	OG_9177:Agtpbp1/ATP_GTP_binding_protein_1
OG_9240	OG_9240:epsin_2
OG_9244	OG_9244:Ccnt2/cyclin_T1/cyclin_T2
OG_9260	OG_9260:pleckstrin_and_Sec7_domain_containing_2/Psd/Psd3
OG_9261	OG_9261:IQ_motif_and_Sec7_domain_ArfGEF_1/Iqsec3
OG_9278	OG_9278:LUC7_like_3_pre_mRNA_splicing_factor/Luc7l3
OG_9280	OG_9280:Map1a/Map1b
OG_9283	NA
OG_9286	OG_9286:CREB3L1/CREB3L2
OG_9287	OG_9287:ATF1/CREB1/CREM
OG_9288	OG_9288:RIO_kinase_3
OG_9311	OG_9311:adaptor_related_protein_complex_3_subunit_delta_1
OG_9313	OG_9313:Cadps/Cadps2/calcium_dependent_secretion_activator/calcium_dependent_secretion_activator_2
OG_9318	OG_9318:aldehyde_dehydrogenase_1_family_member_A2/aldehyde_dehydrogenase_1_family_member_B1/aldehyde_dehydrogenase_2_family_member
OG_9325	OG_9325:ATP_GTP_binding_protein_like_3
OG_9345	OG_9345:piezo_type_mechanosensitive_ion_channel_component_1
OG_9348	NA
OG_9375	OG_9375:sperm_flagellar_1
OG_9393	OG_9393:ASXL_transcriptional_regulator_1/ASXL_transcriptional_regulator_2
OG_9403	OG_9403:Cuedc2
OG_9436	OG_9436:post_GPI_attachment_to_proteins_2
OG_9442	OG_9442:WRN_helicase_interacting_protein_1
OG_9445	OG_9445:Cit/citron_rho_interacting_serine_threonine_kinase
OG_9447	OG_9447:
OG_9448	NA
OG_9455	OG_9455:vesicle_transport_through_interaction_with_t_SNAREs_1A/Vti1b
OG_9460	OG_9460:chromosome_1_open_reading_frame_189
OG_9478	OG_9478:Fam126b/family_with_sequence_similarity_126_member_A
OG_9487	OG_9487:dihydropyrimidinase
OG_9488	OG_9488:dihydropyrimidinase/Rho_GTPase_activating_protein_39
OG_9501	NA
OG_9510	NA
OG_9528	OG_9528:phosphatidylinositol_4_5_bisphosphate_4_phosphatase_2
OG_9562	OG_9562:gamma_butyrobetaine_hydroxylase_1/trimethyllysine_hydroxylase_epsilon
OG_9570	OG_9570:tryptophanyl_tRNA_synthetase_1
OG_9592	OG_9592:enoyl_CoA_delta_isomerase_1
OG_9596	OG_9596:Fas_apoptotic_inhibitory_molecule
OG_9602	OG_9602:GABA_type_A_receptor_associated_protein/Gabarapl1
OG_9604	OG_9604:GABA_type_A_receptor_associated_protein_like_2
OG_9610	OG_9610:TBP/TBPL2
OG_9612	OG_9612:nucleotide_binding_protein_1
OG_9615	OG_9615:LUC7_like_2_pre_mRNA_splicing_factor
OG_9622	OG_9622:dynein_axonemal_heavy_chain_12
OG_9624	OG_9624:Gda/guanine_deaminase
OG_9628	OG_9628:phosphatidylinositol_4_kinase_alpha/Pi4ka
OG_9632	OG_9632:actin_related_protein_2_3_complex_subunit_5/Arpc5l
OG_9633	OG_9633:Cycs/cytochrome_c_somatic
OG_9635	OG_9635:GTPase_activating_Rap_RanGAP_domain_like_3
OG_9642	OG_9642:phosphatidylinositol_binding_clathrin_assembly_protein/Snap91/synaptosome_associated_protein_91
OG_9650	OG_9650:mannosidase_alpha_class_1A_member_1/mannosidase_alpha_class_1A_member_2
OG_9654	OG_9654:mitochondrial_pyruvate_carrier_2/Mpc2
OG_9669	OG_9669:Kif5a/Kif5c/kinesin_family_member_5A
OG_9671	OG_9671:proteasome_activator_subunit_3
OG_9678	OG_9678:
OG_9680	OG_9680:protein_phosphatase_Mg2_Mn2_dependent_1G
OG_9684	OG_9684:ADP_ribosylation_factor_5
OG_9685	OG_9685:ADP_ribosylation_factor_1/Arf3
OG_9712	OG_9712:RAB24_member_RAS_oncogene_family
OG_9714	OG_9714:glutamic_oxaloacetic_transaminase_1/Got1
OG_9728	OG_9728:Kif1a/Kif1b
OG_9739	OG_9739:G_protein_coupled_receptor_kinase_5
OG_9742	OG_9742:Cacnb3/Cacnb4/calcium_voltage_gated_channel_auxiliary_subunit_beta_1/calcium_voltage_gated_channel_auxiliary_subunit_beta_2/calcium_voltage_gated_channel_auxiliary_subunit_beta_4
OG_9743	OG_9743:Cnnm1/cyclin_and_CBS_domain_divalent_metal_cation_transport_mediator_2/cyclin_and_CBS_domain_divalent_metal_cation_transport_mediator_4
OG_9745	OG_9745:ornithine_aminotransferase
OG_9750	OG_9750:nicotinamide_nucleotide_adenylyltransferase_1/Nmnat2
OG_9761	OG_9761:Arhgdig/Rho_GDP_dissociation_inhibitor_alpha
OG_9766	OG_9766:Pomp/proteasome_maturation_protein
OG_9771	OG_9771:ribosomal_protein_S5
OG_9776	OG_9776:tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_beta/tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_zeta/Ywhab/Ywhag/Ywhah/Ywhaz
OG_9779	OG_9779:tyrosine_3_monooxygenase_tryptophan_5_monooxygenase_activation_protein_gamma
OG_9784	OG_9784:protein_disulfide_isomerase_family_A_member_6
OG_9785	OG_9785:protein_disulfide_isomerase_family_A_member_6
OG_9790	OG_9790:autophagy_related_3
OG_9804	OG_9804:glutamine_fructose_6_phosphate_transaminase_1
OG_9806	OG_9806:Timm8b/translocase_of_inner_mitochondrial_membrane_8A
OG_9815	OG_9815:Tuba1a/Tuba1b/Tuba4a/tubulin_alpha_1a/tubulin_alpha_1b/tubulin_alpha_1c/tubulin_alpha_3c
OG_9816	OG_9816:tubulin_alpha_1c/tubulin_alpha_3c
OG_9820	OG_9820:
OG_9824	OG_9824:tumor_suppressor_candidate_3/Tusc3
OG_9827	OG_9827:IQ_motif_containing_G
OG_9833	OG_9833:Hdac11/histone_deacetylase_11
